,PM10,PM10,PM10,PM10,PM10
지역,강원 강릉시,광주 북구,대전 중구,부산 해운대구,서울 서대문구
일시,,,,,
2019-09-15 00:00:00,17.7,23.0,21.3,26.7,25.7
2019-09-15 03:00:00,20.3,25.0,23.0,22.3,26.0
2019-09-15 06:00:00,17.0,28.0,20.0,21.7,22.7
2019-09-15 09:00:00,21.0,28.7,33.7,20.7,17.3
2019-09-15 12:00:00,13.7,24.3,14.5,21.3,11.0
2019-09-15 15:00:00,23.7,24.0,9.7,14.3,10.0
2019-09-15 18:00:00,26.7,29.3,12.0,16.0,9.7
2019-09-15 21:00:00,26.3,29.3,20.7,18.7,9.7
2019-09-16 00:00:00,25.0,32.0,27.3,18.7,11.0
2019-09-16 03:00:00,17.7,41.3,6.3,16.7,7.3
2019-09-16 06:00:00,15.3,42.0,8.3,15.7,8.7
2019-09-16 09:00:00,15.7,48.0,7.7,13.7,13.7
2019-09-16 12:00:00,17.7,45.7,10.7,22.0,15.7
2019-09-16 15:00:00,14.0,30.3,9.3,21.0,13.7
2019-09-16 18:00:00,10.0,27.7,15.3,20.3,14.7
2019-09-16 21:00:00,18.7,33.3,30.0,15.3,15.7
2019-09-17 00:00:00,18.0,33.3,18.3,14.0,16.0
2019-09-17 03:00:00,16.3,28.7,8.3,15.7,13.0
2019-09-17 06:00:00,13.3,25.0,9.7,15.0,15.3
2019-09-17 09:00:00,17.3,25.7,16.0,19.3,21.0
2019-09-17 12:00:00,22.3,23.0,13.0,29.0,17.7
2019-09-17 15:00:00,24.0,21.7,12.7,24.7,17.7
2019-09-17 18:00:00,26.0,27.7,14.3,25.7,21.7
2019-09-17 21:00:00,33.0,26.3,26.0,26.7,22.7
2019-09-18 00:00:00,30.0,32.3,22.3,23.7,17.3
2019-09-18 03:00:00,25.3,27.0,17.3,20.3,14.7
2019-09-18 06:00:00,26.7,25.3,17.0,18.3,23.0
2019-09-18 09:00:00,24.0,32.7,18.3,16.7,34.3
2019-09-18 12:00:00,22.0,31.0,33.3,27.7,38.7
2019-09-18 15:00:00,42.7,36.5,34.7,24.3,36.0
2019-09-18 18:00:00,47.7,45.3,36.3,25.7,44.7
2019-09-18 21:00:00,46.3,41.0,33.3,27.0,43.7
2019-09-19 00:00:00,36.7,33.3,41.0,36.7,30.0
2019-09-19 03:00:00,28.3,27.7,27.7,38.7,22.3
2019-09-19 06:00:00,26.3,26.3,22.3,30.0,21.3
2019-09-19 09:00:00,27.0,27.3,29.7,27.0,29.0
2019-09-19 12:00:00,33.7,37.3,30.3,24.7,31.7
2019-09-19 15:00:00,38.7,36.0,24.3,25.7,37.0
2019-09-19 18:00:00,36.3,38.0,28.0,22.3,29.0
2019-09-19 21:00:00,40.0,42.0,41.3,19.7,23.3
2019-09-20 00:00:00,26.7,50.7,44.0,21.0,21.7
2019-09-20 03:00:00,21.7,42.0,40.3,19.0,19.3
2019-09-20 06:00:00,19.3,40.0,30.0,16.0,20.0
2019-09-20 09:00:00,22.7,49.0,35.7,18.0,21.3
2019-09-20 12:00:00,31.3,46.3,18.3,23.3,15.3
2019-09-20 15:00:00,30.3,35.3,19.7,23.3,23.0
2019-09-20 18:00:00,25.3,28.3,15.0,20.3,14.7
2019-09-20 21:00:00,25.0,36.7,12.7,19.7,13.3
2019-09-21 00:00:00,19.7,46.3,10.7,23.7,14.0
2019-09-21 03:00:00,17.3,26.3,12.0,19.3,14.3
2019-09-21 06:00:00,16.7,22.7,12.0,14.3,11.3
2019-09-21 09:00:00,21.3,22.3,19.7,13.0,10.0
2019-09-21 12:00:00,26.3,22.7,17.7,12.7,22.3
2019-09-21 15:00:00,25.7,16.7,10.7,14.0,12.0
2019-09-21 18:00:00,15.7,12.7,8.3,13.0,17.7
2019-09-21 21:00:00,14.0,8.3,5.7,13.3,11.3
2019-09-22 00:00:00,15.7,8.3,5.0,11.7,12.0
2019-09-22 03:00:00,10.3,6.3,3.7,9.3,12.7
2019-09-22 06:00:00,11.7,7.3,3.3,8.0,4.3
2019-09-22 09:00:00,16.3,7.7,3.3,6.7,4.3
2019-09-22 12:00:00,21.0,6.3,4.3,3.7,5.0
2019-09-22 15:00:00,19.3,4.7,3.7,4.7,5.7
2019-09-22 18:00:00,23.0,8.7,4.0,2.7,5.7
2019-09-22 21:00:00,23.3,13.0,3.7,4.3,5.7
2019-09-23 00:00:00,27.3,9.3,7.0,4.3,5.0
2019-09-23 03:00:00,25.7,8.3,8.0,4.7,5.7
2019-09-23 06:00:00,21.0,7.7,6.0,6.7,9.3
2019-09-23 09:00:00,19.0,10.3,13.5,6.7,13.3
2019-09-23 12:00:00,16.3,14.3,13.0,10.7,12.7
2019-09-23 15:00:00,22.7,10.0,12.0,8.0,14.3
2019-09-23 18:00:00,25.7,13.3,12.7,17.0,22.3
2019-09-23 21:00:00,36.7,18.0,22.0,18.3,20.0
2019-09-24 00:00:00,21.0,24.3,22.7,21.7,18.7
2019-09-24 03:00:00,14.7,27.3,15.3,14.7,14.7
2019-09-24 06:00:00,13.3,23.7,11.3,11.0,16.0
2019-09-24 09:00:00,15.7,23.0,11.5,11.3,18.7
2019-09-24 12:00:00,18.0,22.3,18.3,19.7,29.7
2019-09-24 15:00:00,30.0,24.3,23.7,21.3,33.3
2019-09-24 18:00:00,27.0,28.0,31.3,17.3,28.0
2019-09-24 21:00:00,30.3,38.3,45.3,25.0,19.7
2019-09-25 00:00:00,34.3,46.0,32.3,17.7,18.3
2019-09-25 03:00:00,22.0,39.0,28.7,14.7,16.0
2019-09-25 06:00:00,21.3,39.0,22.7,12.3,19.7
2019-09-25 09:00:00,22.0,33.0,27.3,14.7,28.3
2019-09-25 12:00:00,27.3,37.0,26.0,12.3,30.7
2019-09-25 15:00:00,35.0,30.0,31.7,13.3,30.7
2019-09-25 18:00:00,43.7,26.0,30.0,15.0,44.7
2019-09-25 21:00:00,52.0,41.0,36.3,19.7,50.3
2019-09-26 00:00:00,43.0,37.0,27.7,16.7,30.0
2019-09-26 03:00:00,34.0,33.0,21.3,19.3,27.7
2019-09-26 06:00:00,28.3,31.0,16.5,22.3,24.0
2019-09-26 09:00:00,25.7,37.0,17.3,23.7,20.7
2019-09-26 12:00:00,27.3,30.3,17.7,28.7,24.0
2019-09-26 15:00:00,29.7,26.7,18.7,26.7,20.0
2019-09-26 18:00:00,33.3,28.3,28.7,27.7,15.3
2019-09-26 21:00:00,40.3,39.0,28.3,28.3,17.3
2019-09-27 00:00:00,28.7,46.0,24.0,30.0,19.3
2019-09-27 03:00:00,21.0,36.7,19.7,25.7,16.7
2019-09-27 06:00:00,14.3,37.3,16.7,24.0,14.7
2019-09-27 09:00:00,19.0,40.0,18.7,23.7,14.7
2019-09-27 12:00:00,28.3,35.0,21.7,27.3,15.7
2019-09-27 15:00:00,33.3,35.3,25.3,26.7,21.3
2019-09-27 18:00:00,36.7,34.3,25.7,20.3,20.3
2019-09-27 21:00:00,34.3,46.0,32.7,25.0,21.3
2019-09-28 00:00:00,34.3,47.3,35.3,26.7,21.0
2019-09-28 03:00:00,30.3,44.3,37.7,25.0,15.3
2019-09-28 06:00:00,29.0,48.0,35.7,21.3,15.7
2019-09-28 09:00:00,26.0,41.7,41.7,16.7,19.0
2019-09-28 12:00:00,35.0,36.0,34.0,14.3,24.0
2019-09-28 15:00:00,31.7,30.7,36.0,21.3,31.3
2019-09-28 18:00:00,27.3,24.0,36.3,17.0,28.0
2019-09-28 21:00:00,37.7,39.3,42.0,11.7,33.0
2019-09-29 00:00:00,36.0,47.3,65.0,9.3,35.0
2019-09-29 03:00:00,36.3,49.3,48.7,11.0,27.7
2019-09-29 06:00:00,36.3,45.3,58.7,9.3,28.0
2019-09-29 09:00:00,32.3,43.0,48.7,13.0,33.0
2019-09-29 12:00:00,30.7,47.0,42.7,18.3,37.3
2019-09-29 15:00:00,31.0,40.3,26.7,34.3,38.0
2019-09-29 18:00:00,32.0,43.3,27.0,41.3,31.7
2019-09-29 21:00:00,35.0,52.3,40.3,37.0,43.7
2019-09-30 00:00:00,37.3,63.0,38.3,49.0,46.0
2019-09-30 03:00:00,34.3,61.7,36.7,48.7,41.7
2019-09-30 06:00:00,29.0,55.7,36.5,46.0,42.7
2019-09-30 09:00:00,25.3,55.3,43.3,39.3,41.7
2019-09-30 12:00:00,32.0,54.7,38.7,54.0,39.3
2019-09-30 15:00:00,38.7,52.3,36.7,57.3,42.0
2019-09-30 18:00:00,46.0,43.7,37.7,30.7,68.0
2019-09-30 21:00:00,48.7,65.3,45.7,23.0,89.3
2019-10-01 00:00:00,34.7,80.7,42.3,20.3,81.7
2019-10-01 03:00:00,31.7,80.7,32.7,15.3,64.7
2019-10-01 06:00:00,32.3,67.3,31.3,15.7,57.0
2019-10-01 09:00:00,35.3,62.3,45.3,15.7,59.0
2019-10-01 12:00:00,52.7,42.0,42.7,19.7,46.3
2019-10-01 15:00:00,46.0,10.0,34.7,20.3,34.0
2019-10-01 18:00:00,52.7,12.7,24.3,19.0,31.0
2019-10-01 21:00:00,55.3,17.0,19.0,18.3,39.0
2019-10-02 00:00:00,62.3,15.0,24.7,23.0,38.3
2019-10-02 03:00:00,53.0,18.0,28.7,26.0,43.7
2019-10-02 06:00:00,42.3,16.7,10.0,23.3,35.3
2019-10-02 09:00:00,38.7,12.7,16.0,18.3,29.7
2019-10-02 12:00:00,57.3,12.0,13.0,14.0,23.0
2019-10-02 15:00:00,50.0,7.0,5.3,22.3,13.0
2019-10-02 18:00:00,24.7,8.0,5.3,27.0,8.3
2019-10-02 21:00:00,12.7,10.7,3.7,25.0,4.3
2019-10-03 00:00:00,15.7,7.7,3.7,29.7,3.0
2019-10-03 03:00:00,12.0,5.7,6.3,47.3,5.0
2019-10-03 06:00:00,13.3,10.7,4.0,29.3,6.0
2019-10-03 09:00:00,23.0,12.0,4.0,22.0,7.0
2019-10-03 12:00:00,27.3,22.3,10.0,16.0,10.3
2019-10-03 15:00:00,15.7,22.0,10.7,11.3,5.0
2019-10-03 18:00:00,28.7,29.0,13.0,9.7,9.3
2019-10-03 21:00:00,33.0,48.0,29.0,12.7,10.0
2019-10-04 00:00:00,36.3,49.0,24.7,12.7,15.7
2019-10-04 03:00:00,34.3,42.3,24.3,13.0,12.7
2019-10-04 06:00:00,37.0,50.3,26.5,11.7,12.0
2019-10-04 09:00:00,38.7,47.3,17.7,14.3,15.7
2019-10-04 12:00:00,52.7,31.0,7.0,22.7,22.3
2019-10-04 15:00:00,52.3,28.3,19.0,26.7,33.0
2019-10-04 18:00:00,53.0,30.0,32.3,37.7,31.7
2019-10-04 21:00:00,66.3,51.0,31.7,38.3,54.0
2019-10-05 00:00:00,65.0,96.0,38.0,33.3,81.7
2019-10-05 03:00:00,43.3,105.0,66.0,29.3,64.3
2019-10-05 06:00:00,33.3,90.0,53.3,34.7,57.3
2019-10-05 09:00:00,34.0,73.7,51.0,35.0,63.7
2019-10-05 12:00:00,20.0,49.7,42.0,42.0,55.3
2019-10-05 15:00:00,12.0,38.7,23.3,40.7,44.3
2019-10-05 18:00:00,15.3,29.0,23.7,39.7,26.7
2019-10-05 21:00:00,17.7,28.0,23.7,18.0,9.0
2019-10-06 00:00:00,18.0,20.7,30.3,8.7,6.3
2019-10-06 03:00:00,19.0,26.3,4.3,17.3,7.7
2019-10-06 06:00:00,16.7,28.3,4.3,22.0,10.7
2019-10-06 09:00:00,16.3,29.7,5.7,20.0,13.7
2019-10-06 12:00:00,23.3,26.3,11.3,21.3,11.7
2019-10-06 15:00:00,28.3,24.7,16.7,18.0,12.3
2019-10-06 18:00:00,26.0,26.7,21.7,18.3,14.7
2019-10-06 21:00:00,30.0,34.7,17.3,20.7,14.3
2019-10-07 00:00:00,23.0,35.7,16.0,13.0,15.0
2019-10-07 03:00:00,18.3,31.7,14.3,15.0,15.3
2019-10-07 06:00:00,17.0,32.7,14.3,14.0,11.3
2019-10-07 09:00:00,22.0,26.7,16.0,15.7,9.0
2019-10-07 12:00:00,28.0,23.3,13.0,18.3,7.0
2019-10-07 15:00:00,36.3,23.7,10.3,16.7,7.0
2019-10-07 18:00:00,44.0,11.3,7.0,21.0,7.3
2019-10-07 21:00:00,38.3,11.7,5.0,19.7,8.7
2019-10-08 00:00:00,26.3,13.0,8.5,8.7,11.7
2019-10-08 03:00:00,30.7,15.0,17.0,7.7,13.0
2019-10-08 06:00:00,14.7,19.0,17.7,6.0,18.3
2019-10-08 09:00:00,28.7,23.7,18.3,8.3,26.0
2019-10-08 12:00:00,29.0,36.0,19.7,24.7,42.0
2019-10-08 15:00:00,28.3,44.3,39.7,22.3,29.3
2019-10-08 18:00:00,36.0,59.7,24.0,24.7,26.0
2019-10-08 21:00:00,41.3,30.3,26.3,31.7,24.7
2019-10-09 00:00:00,24.7,23.7,33.0,26.3,25.0
2019-10-09 03:00:00,17.3,31.0,18.3,15.0,17.7
2019-10-09 06:00:00,23.0,21.0,17.7,14.0,15.3
2019-10-09 09:00:00,20.3,20.3,17.5,17.7,17.3
2019-10-09 12:00:00,20.3,24.3,22.3,21.3,24.7
2019-10-09 15:00:00,25.0,19.0,22.3,28.0,25.0
2019-10-09 18:00:00,31.0,21.7,23.3,26.7,31.0
2019-10-09 21:00:00,30.7,30.0,32.7,29.0,20.7
2019-10-10 00:00:00,21.3,45.3,26.7,28.0,20.3
2019-10-10 03:00:00,18.0,39.3,21.0,22.7,18.7
2019-10-10 06:00:00,15.3,34.3,18.3,23.3,20.0
2019-10-10 09:00:00,19.0,31.0,22.7,22.3,26.3
2019-10-10 12:00:00,23.7,39.7,25.3,25.0,30.3
2019-10-10 15:00:00,29.0,19.3,40.7,21.3,28.0
2019-10-10 18:00:00,41.3,15.3,47.0,31.0,41.7
2019-10-10 21:00:00,40.7,35.3,42.0,34.3,42.3
2019-10-11 00:00:00,26.3,52.0,36.0,39.7,33.0
2019-10-11 03:00:00,16.0,52.0,31.0,31.7,31.0
2019-10-11 06:00:00,14.7,46.0,28.0,25.7,29.0
2019-10-11 09:00:00,12.3,46.7,39.7,27.3,39.3
2019-10-11 12:00:00,26.3,49.0,60.5,23.7,56.3
2019-10-11 15:00:00,,51.7,28.0,25.0,40.3
2019-10-11 18:00:00,52.3,55.7,17.3,23.3,30.7
2019-10-11 21:00:00,39.7,70.7,30.7,23.7,28.7
2019-10-12 00:00:00,43.3,93.7,24.0,16.7,24.0
2019-10-12 03:00:00,40.0,57.3,25.0,18.3,25.0
2019-10-12 06:00:00,50.0,37.7,22.5,17.3,21.7
2019-10-12 09:00:00,38.7,27.7,29.3,30.3,24.7
2019-10-12 12:00:00,47.7,29.7,26.7,49.3,25.0
2019-10-12 15:00:00,48.0,38.3,23.0,48.3,24.0
2019-10-12 18:00:00,42.7,25.7,26.7,38.3,18.7
2019-10-12 21:00:00,39.0,42.7,23.7,36.0,19.0
2019-10-13 00:00:00,34.0,45.7,24.0,32.0,16.0
2019-10-13 03:00:00,36.3,31.7,27.7,27.0,15.0
2019-10-13 06:00:00,31.3,25.7,13.7,24.7,16.7
2019-10-13 09:00:00,28.0,26.7,16.0,23.0,18.0
2019-10-13 12:00:00,30.0,29.0,22.0,28.7,18.3
2019-10-13 15:00:00,32.7,25.0,17.0,30.0,20.0
2019-10-13 18:00:00,30.0,28.0,23.7,27.7,19.7
2019-10-13 21:00:00,35.7,31.0,30.7,25.7,18.7
2019-10-14 00:00:00,21.7,60.3,21.0,21.7,21.3
2019-10-14 03:00:00,22.7,57.0,19.7,20.3,20.0
2019-10-14 06:00:00,23.3,43.3,18.0,18.3,27.0
2019-10-14 09:00:00,30.0,34.3,17.3,18.3,35.0
2019-10-14 12:00:00,35.3,39.0,26.0,24.3,45.0
2019-10-14 15:00:00,39.0,50.0,46.7,31.0,33.3
2019-10-14 18:00:00,42.0,38.0,35.7,33.7,32.3
2019-10-14 21:00:00,24.0,31.0,33.3,33.3,44.0
2019-10-15 00:00:00,24.3,30.3,29.7,31.7,39.0
2019-10-15 03:00:00,21.3,29.0,30.3,28.3,30.0
2019-10-15 06:00:00,12.0,32.3,20.7,15.7,24.3
2019-10-15 09:00:00,14.0,36.0,28.3,19.0,6.0
2019-10-15 12:00:00,17.3,45.0,13.7,21.7,9.3
2019-10-15 15:00:00,15.3,38.0,14.7,21.0,11.0
2019-10-15 18:00:00,31.0,33.0,17.3,26.0,13.0
2019-10-15 21:00:00,34.3,55.3,19.3,23.7,18.0
2019-10-16 00:00:00,21.3,72.7,21.3,20.0,17.3
2019-10-16 03:00:00,18.0,64.7,18.0,16.0,14.0
2019-10-16 06:00:00,16.3,48.7,14.3,13.7,16.7
2019-10-16 09:00:00,17.7,46.0,18.3,12.0,24.3
2019-10-16 12:00:00,21.7,44.3,19.0,16.0,28.7
2019-10-16 15:00:00,23.3,32.7,19.3,18.3,32.0
2019-10-16 18:00:00,29.3,29.7,28.3,19.0,30.0
2019-10-16 21:00:00,37.7,42.0,30.3,21.7,29.3
2019-10-17 00:00:00,29.3,70.0,29.3,15.7,31.7
2019-10-17 03:00:00,21.0,67.7,29.0,13.0,25.3
2019-10-17 06:00:00,20.7,55.3,33.3,12.0,30.0
2019-10-17 09:00:00,19.7,57.3,39.3,12.0,36.0
2019-10-17 12:00:00,26.7,57.3,30.5,16.0,34.0
2019-10-17 15:00:00,26.3,48.3,24.0,12.3,22.0
2019-10-17 18:00:00,28.3,56.3,30.0,14.0,20.0
2019-10-17 21:00:00,40.0,73.0,29.0,15.3,20.3
2019-10-18 00:00:00,20.7,71.3,23.0,18.0,19.0
2019-10-18 03:00:00,18.3,49.3,13.7,18.0,12.7
2019-10-18 06:00:00,17.3,41.3,11.5,17.0,11.0
2019-10-18 09:00:00,18.3,29.3,16.7,17.3,12.3
2019-10-18 12:00:00,28.3,31.7,15.7,18.0,12.3
2019-10-18 15:00:00,34.3,28.0,18.3,16.0,12.0
2019-10-18 18:00:00,30.7,24.0,23.3,11.3,12.0
2019-10-18 21:00:00,36.7,30.7,16.7,10.7,17.0
2019-10-19 00:00:00,32.0,26.3,8.3,6.3,14.7
2019-10-19 03:00:00,21.7,25.0,9.3,6.7,14.7
2019-10-19 06:00:00,16.3,31.0,11.0,8.3,10.0
2019-10-19 09:00:00,20.7,12.0,14.3,6.0,15.3
2019-10-19 12:00:00,26.0,15.3,23.7,7.3,18.3
2019-10-19 15:00:00,26.0,23.7,20.0,12.3,21.0
2019-10-19 18:00:00,25.7,22.3,18.0,20.3,27.0
2019-10-19 21:00:00,25.7,29.3,30.7,20.3,32.7
2019-10-20 00:00:00,21.3,58.0,30.3,20.3,28.0
2019-10-20 03:00:00,15.7,60.0,27.0,15.0,31.0
2019-10-20 06:00:00,14.3,46.3,27.0,13.3,31.0
2019-10-20 09:00:00,15.7,33.7,27.7,9.7,36.7
2019-10-20 12:00:00,22.0,38.0,21.3,13.7,52.0
2019-10-20 15:00:00,25.0,31.7,23.7,15.3,42.7
2019-10-20 18:00:00,29.0,34.7,20.0,13.0,35.7
2019-10-20 21:00:00,36.7,59.3,34.0,19.0,46.7
2019-10-21 00:00:00,27.7,65.7,32.0,15.3,30.3
2019-10-21 03:00:00,,52.0,24.0,15.0,28.3
2019-10-21 06:00:00,,41.0,21.0,10.0,27.3
2019-10-21 09:00:00,,39.7,27.0,10.0,33.7
2019-10-21 12:00:00,,41.7,32.0,15.0,47.3
2019-10-21 15:00:00,,27.3,23.3,16.3,51.3
2019-10-21 18:00:00,,24.3,17.0,15.7,56.7
2019-10-21 21:00:00,,52.3,27.3,14.3,46.3
2019-10-22 00:00:00,,66.3,23.7,13.0,39.7
2019-10-22 03:00:00,,55.3,14.0,16.0,37.3
2019-10-22 06:00:00,,38.7,14.3,17.7,30.7
2019-10-22 09:00:00,,28.0,19.3,17.3,28.0
2019-10-22 12:00:00,,27.3,19.7,23.0,34.3
2019-10-22 15:00:00,,20.0,10.0,24.7,26.7
2019-10-22 18:00:00,,24.0,14.3,24.7,31.7
2019-10-22 21:00:00,,40.3,23.3,22.0,39.7
2019-10-23 00:00:00,,69.3,27.0,20.0,34.0
2019-10-23 03:00:00,,57.0,10.0,17.7,22.7
2019-10-23 06:00:00,,34.0,14.0,17.3,18.0
2019-10-23 09:00:00,,30.7,12.0,16.7,15.0
2019-10-23 12:00:00,,32.0,13.7,25.3,14.0
2019-10-23 15:00:00,,30.0,18.7,24.7,17.0
2019-10-23 18:00:00,,34.3,23.0,27.3,17.3
2019-10-23 21:00:00,,59.7,31.0,33.3,20.7
2019-10-24 00:00:00,,53.7,33.7,28.3,20.7
2019-10-24 03:00:00,,51.3,31.7,25.7,23.3
2019-10-24 06:00:00,,42.3,23.7,24.3,23.7
2019-10-24 09:00:00,,38.7,23.7,24.3,22.7
2019-10-24 12:00:00,,39.0,23.0,18.7,25.7
2019-10-24 15:00:00,,32.0,18.7,15.0,24.0
2019-10-24 18:00:00,,25.0,24.0,10.0,19.0
2019-10-24 21:00:00,,43.0,24.7,15.7,18.0
2019-10-25 00:00:00,,27.3,28.7,12.0,16.0
2019-10-25 03:00:00,,41.3,25.3,9.7,13.7
2019-10-25 06:00:00,,27.0,18.3,8.0,13.3
2019-10-25 09:00:00,,25.0,20.3,12.0,20.0
2019-10-25 12:00:00,,29.7,27.3,15.7,23.7
2019-10-25 15:00:00,,21.7,22.3,12.7,29.7
2019-10-25 18:00:00,,30.7,21.7,24.0,28.7
2019-10-25 21:00:00,,50.3,34.3,33.3,30.3
2019-10-26 00:00:00,,46.3,39.3,26.7,27.7
2019-10-26 03:00:00,,47.3,29.3,23.3,18.7
2019-10-26 06:00:00,,31.7,17.7,26.0,23.3
2019-10-26 09:00:00,,30.0,23.3,28.3,24.3
2019-10-26 12:00:00,,29.3,21.3,32.3,24.3
2019-10-26 15:00:00,,28.0,25.7,24.3,26.7
2019-10-26 18:00:00,,30.0,27.0,29.7,25.3
2019-10-26 21:00:00,,27.3,29.0,24.3,21.7
2019-10-27 00:00:00,,22.0,28.7,14.3,24.0
2019-10-27 03:00:00,,25.0,27.0,18.3,23.7
2019-10-27 06:00:00,,25.3,23.5,13.0,19.0
2019-10-27 09:00:00,,24.7,21.7,14.3,22.0
2019-10-27 12:00:00,,31.3,19.7,13.3,23.3
2019-10-27 15:00:00,,19.7,18.0,14.0,26.3
2019-10-27 18:00:00,,27.0,26.0,16.7,24.7
2019-10-27 21:00:00,,48.7,37.7,18.7,20.3
2019-10-28 00:00:00,,59.7,32.3,20.0,22.0
2019-10-28 03:00:00,,53.7,25.3,15.7,24.7
2019-10-28 06:00:00,,34.0,24.0,16.7,25.7
2019-10-28 09:00:00,,33.0,32.0,17.3,32.7
2019-10-28 12:00:00,,39.0,29.3,25.7,37.0
2019-10-28 15:00:00,,37.0,25.7,23.7,34.0
2019-10-28 18:00:00,,40.3,25.3,26.3,33.7
2019-10-28 21:00:00,,48.0,31.0,18.0,26.3
2019-10-29 00:00:00,,67.3,24.3,26.7,35.0
2019-10-29 03:00:00,,57.3,18.7,32.0,86.0
2019-10-29 06:00:00,,51.3,27.0,32.3,133.3
2019-10-29 09:00:00,,45.0,81.3,31.7,111.0
2019-10-29 12:00:00,,105.0,168.3,47.3,128.0
2019-10-29 15:00:00,,143.0,98.7,190.3,120.0
2019-10-29 18:00:00,,60.0,62.7,153.0,61.7
2019-10-29 21:00:00,,58.3,64.3,196.0,39.3
2019-10-30 00:00:00,,57.7,48.7,95.0,25.3
2019-10-30 03:00:00,,45.7,39.7,52.0,22.7
2019-10-30 06:00:00,,38.7,25.3,52.3,15.0
2019-10-30 09:00:00,,32.3,33.3,50.0,19.7
2019-10-30 12:00:00,,34.5,26.3,42.3,25.3
2019-10-30 15:00:00,,,20.7,31.0,30.7
2019-10-30 18:00:00,,,27.0,28.0,28.3
2019-10-30 21:00:00,,,30.3,27.0,29.0
2019-10-31 00:00:00,,,32.3,24.0,31.7
2019-10-31 03:00:00,,,22.3,23.7,29.0
2019-10-31 06:00:00,,,18.0,16.7,27.7
2019-10-31 09:00:00,,,28.0,20.0,35.3
2019-10-31 12:00:00,,,41.3,37.3,47.7
2019-10-31 15:00:00,,45.0,42.7,31.3,86.7
2019-10-31 18:00:00,,72.3,69.3,29.7,147.0
2019-10-31 21:00:00,,121.7,79.3,44.3,
2019-11-01 00:00:00,,117.0,78.7,51.0,
2019-11-01 03:00:00,,90.3,105.7,38.0,
2019-11-01 06:00:00,,77.7,119.0,44.7,
2019-11-01 09:00:00,,80.0,132.0,84.3,
2019-11-01 12:00:00,,112.0,165.7,126.3,52.0
2019-11-01 15:00:00,,182.3,144.0,138.0,40.3
2019-11-01 18:00:00,,151.3,106.7,118.3,40.3
2019-11-01 21:00:00,,118.7,96.3,93.7,30.0
2019-11-02 00:00:00,,101.3,93.7,87.3,33.7
2019-11-02 03:00:00,,77.0,67.3,68.3,38.7
2019-11-02 06:00:00,,63.0,55.7,52.3,38.3
2019-11-02 09:00:00,,65.0,68.7,38.3,54.0
2019-11-02 12:00:00,,91.7,76.3,47.7,69.7
2019-11-02 15:00:00,,85.0,76.0,41.7,82.3
2019-11-02 18:00:00,,80.3,84.3,36.7,94.0
2019-11-02 21:00:00,,93.0,87.7,32.3,87.3
2019-11-03 00:00:00,,103.0,84.3,87.0,69.3
2019-11-03 03:00:00,,89.0,66.7,64.3,69.3
2019-11-03 06:00:00,,81.0,59.3,55.3,64.3
2019-11-03 09:00:00,,73.3,65.0,60.0,60.3
2019-11-03 12:00:00,,94.0,68.0,67.0,67.3
2019-11-03 15:00:00,,67.7,70.3,69.3,39.7
2019-11-03 18:00:00,,52.3,67.0,64.0,14.0
2019-11-03 21:00:00,,59.0,66.7,27.0,9.3
2019-11-04 00:00:00,,72.3,10.3,15.7,5.3
2019-11-04 03:00:00,,61.7,6.0,18.7,5.3
2019-11-04 06:00:00,,52.3,8.0,21.7,4.0
2019-11-04 09:00:00,,49.7,17.3,21.0,6.7
2019-11-04 12:00:00,,50.0,26.7,20.3,11.7
2019-11-04 15:00:00,,44.3,27.7,19.7,13.0
2019-11-04 18:00:00,,41.7,36.0,16.3,19.3
2019-11-04 21:00:00,,68.0,40.7,20.3,25.3
2019-11-05 00:00:00,,68.3,37.7,19.3,21.0
2019-11-05 03:00:00,,51.3,31.3,11.3,20.7
2019-11-05 06:00:00,,39.3,24.5,11.7,22.3
2019-11-05 09:00:00,,32.3,37.0,15.7,27.3
2019-11-05 12:00:00,,33.3,44.3,32.3,40.0
2019-11-05 15:00:00,,41.0,33.3,31.7,40.0
2019-11-05 18:00:00,,43.0,33.3,34.3,35.3
2019-11-05 21:00:00,,47.7,37.7,28.3,40.3
2019-11-06 00:00:00,,53.0,40.7,36.7,38.3
2019-11-06 03:00:00,,49.3,31.7,30.3,35.7
2019-11-06 06:00:00,,32.7,26.3,28.0,38.0
2019-11-06 09:00:00,,32.0,34.0,26.7,41.7
2019-11-06 12:00:00,,39.0,37.0,34.0,53.3
2019-11-06 15:00:00,,47.7,33.3,33.7,56.3
2019-11-06 18:00:00,,33.7,35.3,33.7,61.7
2019-11-06 21:00:00,,40.3,34.0,38.0,37.7
2019-11-07 00:00:00,,43.7,34.0,40.3,36.0
2019-11-07 03:00:00,,42.3,29.3,41.3,37.3
2019-11-07 06:00:00,,38.0,24.0,39.0,44.0
2019-11-07 09:00:00,,39.0,36.0,27.3,40.0
2019-11-07 12:00:00,,53.7,36.3,27.0,47.3
2019-11-07 15:00:00,,61.7,39.7,29.3,50.3
2019-11-07 18:00:00,,68.0,58.7,31.0,58.0
2019-11-07 21:00:00,,51.3,43.7,39.3,68.3
2019-11-08 00:00:00,,44.0,42.7,39.7,60.0
2019-11-08 03:00:00,,40.3,38.0,33.0,43.3
2019-11-08 06:00:00,,31.7,30.0,29.3,34.0
2019-11-08 09:00:00,,34.0,49.7,35.0,40.7
