날짜,종가,시가,고가,저가,변동 %
2024-05-17,12793.29,12629.94,12793.29,12626.83,129.0
2024-05-16,12629.94,12532.82,12675.55,12526.58,77.0
2024-05-15,12532.82,12603.21,12635.08,12524.33,-56.00000000000001
2024-05-14,12603.21,12644.3,12672.37,12569.84,-32.0
2024-05-13,12644.3,12697.15,12697.15,12561.24,-42.0
2024-05-10,12697.15,12692.17,12757.33,12625.9,4.0
2024-05-09,12692.17,12654.47,12717.15,12642.22,30.0
2024-05-08,12654.47,12732.47,12732.47,12647.58,-61.0
2024-05-07,12732.47,12701.34,12755.16,12660.55,25.0
2024-05-06,12701.34,12513.37,12753.5,12513.37,150.0
2024-04-30,12513.37,12535.58,12638.92,12513.37,-18.0
2024-04-29,12535.58,12455.36,12660.99,12408.75,64.0
2024-04-26,12455.36,12301.5,12481.06,12299.05,125.0
2024-04-25,12301.5,12238.22,12316.99,12184.77,52.0
2024-04-24,12238.22,12195.94,12258.64,12163.29,35.0
2024-04-23,12195.94,12198.92,12246.37,12125.7,-2.0
2024-04-22,12198.92,12209.99,12320.93,12189.86,-9.0
2024-04-19,12209.99,12301.39,12301.39,12160.13,-74.0
2024-04-18,12301.39,12259.62,12416.01,12198.19,34.0
2024-04-17,12259.62,12163.52,12266.31,12078.18,79.0
2024-04-16,12163.52,12212.75,12240.46,12083.2,-40.0
2024-04-15,12212.75,11916.07,12224.0,11894.02,249.00000000000003
2024-04-12,11916.07,12019.64,12059.91,11893.53,-86.0
2024-04-11,12019.64,12039.34,12046.22,11934.15,-16.0
2024-04-10,12039.34,12090.67,12111.07,11994.67,-42.0
2024-04-09,12090.67,12137.03,12170.11,12061.15,-38.0
2024-04-08,12137.03,12232.62,12235.07,12102.29,-78.0
2024-04-03,12232.62,12270.25,12301.11,12191.5,-31.0
2024-04-02,12270.25,12295.59,12336.04,12232.32,-21.0
2024-04-01,12295.59,12136.6,12356.04,12136.6,131.0
2024-03-29,12136.6,12091.98,12171.39,12080.11,37.0
2024-03-28,12091.98,12108.52,12208.53,12006.55,-14.000000000000002
2024-03-27,12108.52,12201.36,12222.35,12108.52,-76.0
2024-03-26,12201.36,12083.87,12217.09,12083.87,97.0
2024-03-25,12083.87,12117.21,12164.2,12044.46,-28.000000000000004
2024-03-22,12117.21,12209.3,12209.3,12026.58,-75.0
2024-03-21,12209.3,12194.13,12275.22,12194.13,12.0
2024-03-20,12194.13,12147.1,12220.91,12114.76,39.0
2024-03-19,12147.1,12189.21,12234.0,12135.01,-35.0
2024-03-18,12189.21,12119.73,12219.62,12114.94,56.99999999999999
2024-03-15,12119.73,12108.75,12159.36,12042.87,9.0
2024-03-14,12108.75,12137.22,12229.75,12071.09,-23.0
2024-03-13,12137.22,12246.64,12246.64,12120.19,-89.0
2024-03-12,12246.64,12138.94,12279.07,12104.73,89.0
2024-03-11,12138.94,11926.77,12140.69,11912.24,178.0
2024-03-08,11926.77,11943.98,11984.03,11858.0,-14.000000000000002
2024-03-07,11943.98,11971.14,12039.61,11908.97,-23.0
2024-03-06,11971.14,12062.9,12069.81,11963.46,-76.0
2024-03-05,12062.9,11906.9,12084.14,11836.96,131.0
2024-03-04,11906.9,11922.67,11931.28,11862.79,-13.0
2024-03-01,11922.67,11907.53,11950.66,11827.24,13.0
2024-02-29,11907.53,11774.88,11907.53,11736.62,112.99999999999999
2024-02-28,11774.88,11862.35,11920.2,11774.88,-74.0
2024-02-27,11862.35,11803.36,11862.35,11752.49,50.0
2024-02-26,11803.36,12000.76,12000.76,11777.36,-164.0
2024-02-23,12000.76,11990.48,12063.13,11930.86,5.0
2024-02-22,11994.35,11930.44,12037.08,11864.6,54.0
2024-02-21,11930.44,11678.13,12061.98,11609.18,216.0
2024-02-20,11678.13,11674.7,11700.5,11591.39,3.0
2024-02-19,11674.7,11579.2,11690.3,11572.8,82.0
2024-02-08,11579.2,11573.58,11619.47,11475.97,5.0
2024-02-07,11573.58,11481.24,11577.57,11400.81,80.0
2024-02-06,11481.24,11158.95,11514.1,11110.84,289.0
2024-02-05,11158.95,10943.83,11239.46,10878.76,197.0
2024-02-02,10943.83,11040.45,11121.06,10763.8,-88.0
2024-02-01,11040.45,11051.42,11127.21,10979.11,-10.0
2024-01-31,11051.42,11060.31,11131.06,10988.97,-8.0
2024-01-30,11060.31,11255.68,11255.68,11060.24,-174.0
2024-01-29,11255.68,11295.73,11369.64,11255.68,-35.0
2024-01-26,11295.73,11305.05,11329.94,11203.52,-8.0
2024-01-25,11305.05,11110.15,11312.25,11098.92,175.0
2024-01-24,11110.15,10970.06,11126.43,10866.7,128.0
2024-01-23,10970.06,10993.37,11035.94,10874.73,-21.0
2024-01-22,10993.37,11055.93,11140.0,10889.03,-56.99999999999999
2024-01-19,11055.93,11017.67,11090.59,10931.46,35.0
2024-01-18,11017.67,10845.51,11037.38,10675.21,159.0
2024-01-17,10845.51,11105.09,11105.09,10845.51,-234.0
2024-01-16,11105.09,11036.23,11106.33,10985.62,62.0
2024-01-15,11036.23,11044.82,11118.55,10964.72,-8.0
2024-01-12,11044.82,11067.97,11110.02,11002.49,-21.0
2024-01-11,11067.97,11038.6,11138.88,10986.6,27.0
2024-01-10,11038.6,11071.94,11148.24,11008.48,-30.0
2024-01-09,11071.94,11052.26,11101.86,11019.07,18.0
2024-01-08,11052.26,11179.57,11201.63,11037.48,-113.99999999999999
2024-01-05,11179.57,11212.1,11308.85,11126.58,-28.999999999999996
2024-01-04,11212.1,11311.34,11312.82,11129.34,-88.0
2024-01-03,11311.34,11307.38,11341.89,11252.56,4.0
2024-01-02,11307.38,11503.58,11505.32,11306.42,-171.0
2023-12-29,11503.58,11463.9,11534.89,11432.16,35.0
2023-12-28,11463.9,11188.34,11493.64,11180.26,246.0
2023-12-27,11188.34,11173.03,11207.17,11108.53,14.000000000000002
2023-12-26,11173.03,11231.62,11231.62,11142.66,-52.0
2023-12-25,11231.62,11199.73,11238.75,11179.4,28.000000000000004
2023-12-22,11199.73,11172.62,11265.75,11116.18,24.0
2023-12-21,11172.62,11053.29,11196.55,11003.77,108.0
2023-12-20,11053.29,11127.23,11163.73,11050.09,-66.0
2023-12-19,11127.23,11110.43,11156.61,11037.76,15.0
2023-12-18,11110.43,11098.43,11161.35,11007.6,11.0
2023-12-15,11098.43,11115.79,11282.5,11088.81,-16.0
2023-12-14,11115.79,11190.91,11281.48,11109.15,-67.0
2023-12-13,11190.91,11429.63,11429.63,11187.38,-209.0
2023-12-12,11429.63,11386.85,11434.64,11325.39,38.0
2023-12-11,11386.85,11371.83,11422.87,11165.05,13.0
2023-12-08,11371.83,11333.16,11413.91,11309.75,34.0
2023-12-07,11333.16,11350.55,11373.33,11241.73,-15.0
2023-12-06,11350.55,11351.62,11425.69,11298.78,-1.0
2023-12-05,11351.62,11567.71,11567.71,11346.58,-187.0
2023-12-04,11567.71,11649.06,11658.99,11561.99,-70.0
2023-12-01,11649.06,11756.05,11756.05,11565.49,-91.0
2023-11-30,11756.05,11692.0,11774.05,11678.56,55.00000000000001
2023-11-29,11692.0,11775.85,11781.65,11659.41,-71.0
2023-11-28,11775.85,11764.63,11811.36,11723.55,10.0
2023-11-27,11764.63,11889.77,11889.77,11703.34,-105.0
2023-11-24,11889.77,11952.81,11953.56,11878.44,-53.0
2023-11-23,11952.81,11935.47,11960.65,11870.5,15.0
2023-11-22,11935.47,12039.58,12039.58,11935.47,-86.0
2023-11-21,12039.58,11973.78,12122.45,11973.78,55.00000000000001
2023-11-20,11973.78,11934.3,12021.74,11866.02,33.0
2023-11-17,11934.3,11981.04,11981.04,11861.56,-39.0
2023-11-16,11981.04,12076.4,12083.88,11968.24,-79.0
2023-11-15,12076.4,11983.53,12117.01,11983.53,77.0
2023-11-14,11983.53,11981.63,12053.71,11939.89,2.0
2023-11-13,11981.63,12034.82,12070.13,11925.93,-48.0
2023-11-10,12039.56,12136.44,12136.44,12003.47,-80.0
2023-11-09,12136.44,12129.99,12171.97,12088.76,5.0
2023-11-08,12129.99,12164.58,12184.37,12073.32,-28.000000000000004
2023-11-07,12164.58,12245.06,12245.06,12123.74,-66.0
2023-11-06,12245.06,12153.74,12254.96,12153.74,75.0
2023-11-03,12153.74,12068.94,12190.05,12063.14,70.0
2023-11-02,12068.94,12092.68,12193.62,12064.91,-20.0
2023-11-01,12092.68,11991.53,12251.74,11991.53,84.0
2023-10-31,11991.53,11999.91,12017.34,11935.78,-7.000000000000001
2023-10-30,11999.91,11958.57,12032.63,11921.99,35.0
2023-10-27,11958.57,11832.73,12009.78,11769.12,106.0
2023-10-26,11832.73,11758.64,11839.52,11696.62,63.0
2023-10-25,11758.64,11690.29,11862.59,11690.29,57.99999999999999
2023-10-24,11690.29,11686.27,11723.18,11593.77,3.0
2023-10-23,11686.27,11758.95,11767.84,11603.44,-62.0
2023-10-20,11758.95,11812.27,11845.88,11712.23,-45.0
2023-10-19,11812.27,12151.69,12151.69,11801.92,-279.0
2023-10-18,12151.69,12174.4,12229.0,12135.02,-19.0
2023-10-17,12174.4,12124.5,12194.83,12092.75,41.0
2023-10-16,12124.5,12249.0,12255.61,12091.56,-102.0
2023-10-13,12249.0,12391.3,12391.3,12207.6,-114.99999999999999
2023-10-12,12391.3,12286.75,12442.12,12286.75,85.0
2023-10-11,12286.75,12241.82,12364.71,12241.82,37.0
2023-10-10,12241.82,12312.87,12404.44,12236.83,-57.99999999999999
2023-10-09,12312.87,12398.05,12398.05,12194.8,-69.0
2023-09-28,12398.05,12470.74,12536.62,12382.66,-57.99999999999999
2023-09-27,12470.74,12477.54,12591.4,12452.43,-5.0
2023-09-26,12477.54,12574.18,12590.2,12468.72,-77.0
2023-09-25,12574.18,12659.22,12659.22,12556.76,-67.0
2023-09-22,12659.22,12399.75,12665.29,12370.3,209.0
2023-09-21,12399.75,12554.81,12554.81,12399.75,-124.0
2023-09-20,12554.81,12599.95,12600.06,12528.9,-36.0
2023-09-19,12599.95,12597.91,12608.0,12506.62,2.0
2023-09-18,12597.91,12484.38,12616.21,12429.12,91.0
2023-09-15,12484.38,12592.32,12648.72,12457.46,-86.0
2023-09-14,12592.32,12581.71,12641.72,12534.32,8.0
2023-09-13,12581.71,12611.22,12676.75,12515.07,-23.0
2023-09-12,12611.22,12651.26,12657.88,12602.46,-32.0
2023-09-11,12651.26,12566.75,12719.45,12544.55,67.0
2023-09-08,12566.75,12655.46,12655.46,12521.01,-70.0
2023-09-07,12655.46,12811.69,12811.69,12640.93,-122.0
2023-09-06,12811.69,12830.62,12842.44,12748.07,-15.0
2023-09-05,12830.62,12929.78,12929.78,12814.27,-77.0
2023-09-04,12929.78,12711.4,12960.18,12711.4,172.0
2023-09-01,12711.4,12601.99,12785.86,12601.99,87.0
2023-08-31,12601.99,12656.82,12681.05,12588.64,-43.0
2023-08-30,12656.82,12706.49,12752.5,12641.28,-39.0
2023-08-29,12706.49,12640.81,12811.37,12614.18,52.0
2023-08-28,12640.81,12494.73,13122.61,12494.73,117.0
2023-08-25,12494.73,12489.2,12569.83,12419.67,4.0
2023-08-24,12489.2,12347.12,12558.12,12347.12,114.99999999999999
2023-08-23,12347.12,12489.09,12514.08,12337.09,-113.99999999999999
2023-08-22,12489.09,12404.85,12546.9,12341.44,68.0
2023-08-21,12404.85,12575.71,12576.0,12404.85,-136.0
2023-08-18,12575.71,12709.63,12747.58,12575.71,-105.0
2023-08-17,12709.63,12671.49,12726.98,12545.72,30.0
2023-08-16,12671.49,12708.83,12743.99,12633.62,-28.999999999999996
2023-08-15,12708.83,12684.71,12731.93,12596.37,19.0
2023-08-14,12684.71,12865.36,12865.36,12575.1,-140.0
2023-08-11,12865.36,13154.05,13178.1,12865.36,-219.0
2023-08-10,13154.05,13170.61,13176.89,13047.79,-13.0
2023-08-09,13170.61,13179.85,13215.73,13129.49,-7.000000000000001
2023-08-08,13179.85,13201.17,13263.13,13085.83,-16.0
2023-08-07,13201.17,13278.84,13278.84,13142.3,-57.99999999999999
2023-08-04,13278.84,13232.33,13420.25,13228.2,35.0
2023-08-03,13232.33,13115.05,13244.35,13073.87,89.0
2023-08-02,13115.05,13252.54,13267.2,13071.53,-104.0
2023-08-01,13252.54,13302.48,13391.1,13199.56,-38.0
2023-07-31,13302.48,13266.99,13566.56,13258.69,27.0
2023-07-28,13266.99,12944.99,13300.74,12871.95,249.00000000000003
2023-07-27,12944.99,12918.9,13052.09,12911.37,20.0
2023-07-26,12918.9,12924.61,12931.83,12858.55,-4.0
2023-07-25,12924.61,12497.87,12940.29,12497.87,341.0
2023-07-24,12497.87,12565.55,12565.55,12457.51,-54.0
2023-07-21,12565.55,12534.92,12650.51,12476.26,24.0
2023-07-20,12534.92,12566.94,12699.16,12513.01,-25.0
2023-07-19,12566.94,12583.43,12593.0,12507.37,-13.0
2023-07-18,12583.43,12645.85,12660.76,12554.28,-49.0
2023-07-17,12645.85,12806.36,12806.36,12598.71,-125.0
2023-07-14,12806.36,12796.46,12841.64,12775.5,8.0
2023-07-13,12796.46,12561.7,12806.53,12556.99,187.0
2023-07-12,12561.7,12600.06,12633.17,12545.07,-30.0
2023-07-11,12600.06,12529.86,12617.81,12524.11,56.00000000000001
2023-07-10,12529.86,12441.77,12609.38,12441.77,71.0
2023-07-07,12441.77,12497.08,12497.08,12420.74,-44.0
2023-07-06,12497.08,12590.07,12630.76,12473.58,-74.0
2023-07-05,12590.07,12727.6,12729.61,12564.71,-108.0
2023-07-04,12727.6,12728.01,12732.19,12658.16,0.0
2023-07-03,12728.01,12489.45,12736.13,12489.45,191.0
2023-06-30,12489.45,12448.46,12560.8,12413.83,33.0
2023-06-29,12448.46,12566.54,12570.66,12448.46,-94.0
2023-06-28,12566.54,12521.31,12584.77,12472.09,36.0
2023-06-27,12521.31,12457.26,12548.47,12387.98,51.0
2023-06-26,12457.26,12646.03,12646.03,12423.33,-149.0
2023-06-21,12646.03,12774.33,12811.82,12646.03,-100.0
2023-06-20,12774.33,12850.83,12879.97,12749.99,-60.0
2023-06-19,12850.83,13056.52,13056.52,12804.64,-158.0
2023-06-16,13056.52,12953.75,13080.77,12951.5,79.0
2023-06-15,12953.75,12722.39,12953.75,12722.39,182.0
2023-06-14,12722.39,12704.37,12851.3,12700.4,14.000000000000002
2023-06-13,12704.37,12656.88,12717.08,12599.49,38.0
2023-06-12,12656.88,12600.24,12715.77,12543.58,45.0
2023-06-09,12600.24,12564.64,12632.5,12552.25,28.000000000000004
2023-06-08,12564.64,12426.64,12618.11,12409.41,111.00000000000001
2023-06-07,12426.64,12505.77,12570.21,12406.79,-63.0
2023-06-06,12505.77,12538.08,12691.18,12486.65,-26.0
2023-06-05,12538.08,12601.64,12601.66,12491.68,-50.0
2023-06-02,12601.64,12385.33,12615.87,12385.33,175.0
2023-06-01,12385.33,12333.43,12507.46,12308.86,42.0
2023-05-31,12333.43,12549.56,12550.64,12289.49,-172.0
2023-05-30,12549.56,12589.62,12636.93,12416.07,-32.0
2023-05-29,12589.62,12624.7,12676.16,12517.75,-28.000000000000004
2023-05-26,12624.7,12651.52,12664.38,12514.5,-21.0
2023-05-25,12651.52,12715.92,12715.92,12567.1,-51.0
2023-05-24,12715.92,12910.16,12910.16,12715.92,-150.0
2023-05-23,12910.16,13115.53,13144.25,12910.16,-157.0
2023-05-22,13115.53,12971.93,13174.01,12938.46,111.00000000000001
2023-05-19,12971.93,13007.21,13048.61,12870.53,-27.0
2023-05-18,13007.21,13040.91,13126.96,12958.34,-26.0
2023-05-17,13040.91,13133.52,13141.81,13000.88,-71.0
2023-05-16,13133.52,13185.46,13230.79,13093.99,-39.0
2023-05-15,13185.46,13012.79,13186.4,12940.55,133.0
2023-05-12,13012.79,13164.36,13197.06,13010.35,-114.99999999999999
2023-05-11,13164.36,13180.67,13272.21,13154.48,-12.0
2023-05-10,13180.67,13312.0,13312.0,13155.15,-99.0
2023-05-09,13312.0,13385.98,13522.77,13302.68,-55.00000000000001
2023-05-08,13385.98,13243.2,13439.15,13218.9,108.0
2023-05-05,13243.2,13231.16,13323.08,13166.09,9.0
2023-05-04,13231.16,13195.98,13251.34,13092.03,27.0
2023-04-28,13195.98,13095.79,13223.23,13095.17,77.0
2023-04-27,13095.79,12954.73,13133.59,12903.08,109.00000000000001
2023-04-26,12954.73,12959.22,12989.3,12852.01,-3.0
2023-04-25,12959.22,12904.17,12980.34,12843.38,43.0
2023-04-24,12904.17,13056.33,13064.81,12869.08,-117.0
2023-04-21,13056.33,13225.94,13248.95,13047.44,-128.0
2023-04-20,13225.94,13338.75,13339.55,13180.79,-85.0
2023-04-19,13338.75,13438.5,13441.48,13317.97,-74.0
2023-04-18,13438.5,13368.28,13499.72,13341.6,53.0
2023-04-17,13368.28,13118.73,13368.28,13118.73,190.0
2023-04-14,13118.73,13085.45,13197.49,13074.52,25.0
2023-04-13,13085.45,13060.63,13109.9,12980.51,19.0
2023-04-12,13060.63,13137.38,13166.78,13048.01,-57.99999999999999
2023-04-11,13137.38,13214.91,13255.89,13109.2,-59.0
2023-04-10,13214.91,13217.63,13227.31,13094.45,-2.0
2023-04-07,13217.63,13164.13,13284.52,13119.22,41.0
2023-04-06,13164.13,13240.48,13240.48,13104.9,-57.99999999999999
2023-04-04,13240.48,13214.92,13242.13,13137.66,19.0
2023-04-03,13214.92,13236.52,13256.31,13169.28,-16.0
2023-03-31,13236.52,13250.37,13357.61,13220.97,-10.0
2023-03-30,13250.37,13088.73,13255.13,13066.98,123.0
2023-03-29,13088.73,13065.9,13178.46,13065.9,17.0
2023-03-28,13065.9,13041.46,13092.8,13018.01,19.0
2023-03-27,13041.46,13104.84,13104.84,12954.89,-48.0
2023-03-24,13104.84,13165.18,13170.3,13079.58,-46.0
2023-03-23,13165.18,13076.4,13166.01,13026.01,68.0
2023-03-22,13076.4,13015.7,13159.21,13015.7,47.0
2023-03-21,13015.7,12841.31,13035.34,12841.31,136.0
2023-03-20,12841.31,12894.12,12963.67,12825.95,-41.0
2023-03-17,12894.12,12920.16,13112.69,12854.73,-20.0
2023-03-16,12920.16,12998.04,13033.4,12879.06,-60.0
2023-03-15,12998.04,12995.57,13131.07,12989.88,2.0
2023-03-14,12995.57,13079.91,13081.46,12904.99,-64.0
2023-03-13,13079.91,12965.4,13110.6,12958.18,88.0
2023-03-10,12965.4,13118.81,13118.81,12963.96,-117.0
2023-03-09,13118.81,13199.16,13234.03,13054.56,-61.0
2023-03-08,13199.16,13305.08,13305.08,13139.01,-80.0
2023-03-07,13305.08,13462.3,13543.8,13294.86,-117.0
2023-03-06,13462.3,13571.2,13571.2,13394.94,-80.0
2023-03-03,13571.2,13529.41,13619.13,13462.79,31.0
2023-03-02,13529.41,13573.24,13595.24,13504.71,-32.0
2023-03-01,13573.24,13390.51,13617.28,13355.69,136.0
2023-02-28,13390.51,13339.02,13427.6,13253.5,39.0
2023-02-27,13339.02,13355.63,13405.24,13269.56,-12.0
2023-02-24,13355.63,13548.67,13549.13,13327.65,-142.0
2023-02-23,13548.67,13561.58,13668.04,13495.7,-10.0
2023-02-22,13561.58,13713.57,13713.57,13545.43,-111.00000000000001
2023-02-21,13713.57,13710.91,13741.16,13627.84,2.0
2023-02-20,13710.91,13401.76,13719.49,13374.24,231.0
2023-02-17,13401.76,13591.18,13661.41,13391.91,-139.0
2023-02-16,13591.18,13619.03,13793.18,13507.19,-20.0
2023-02-15,13619.03,13724.38,13761.97,13593.15,-77.0
2023-02-14,13724.38,13737.28,13773.09,13663.38,-9.0
2023-02-13,13737.28,13589.25,13769.47,13533.97,109.00000000000001
2023-02-10,13589.25,13673.64,13673.64,13552.91,-62.0
2023-02-09,13673.64,13505.84,13696.25,13472.71,124.0
2023-02-08,13505.84,13561.4,13633.57,13490.04,-41.0
2023-02-07,13561.4,13542.66,13626.69,13518.58,14.000000000000002
2023-02-06,13542.66,13747.93,13747.93,13441.96,-149.0
2023-02-03,13747.93,13929.28,13929.28,13647.87,-130.0
2023-02-02,13929.28,13977.33,14021.2,13863.59,-34.0
2023-02-01,13977.33,13885.97,13977.33,13791.37,66.0
2023-01-31,13885.97,14065.15,14164.11,13869.28,-127.0
2023-01-30,14065.15,13958.4,14307.43,13958.4,76.0
2023-01-20,13958.4,13906.53,14027.34,13906.53,37.0
2023-01-19,13906.53,13885.92,13920.12,13757.14,15.0
2023-01-18,13885.92,13935.75,14025.51,13871.4,-36.0
2023-01-17,13935.75,14001.55,14008.33,13875.37,-47.0
2023-01-16,14001.55,13794.93,14143.36,13794.47,150.0
2023-01-13,13794.93,13544.32,13794.93,13544.32,185.0
2023-01-12,13544.32,13531.78,13605.11,13498.54,9.0
2023-01-11,13531.78,13521.65,13625.57,13471.46,7.000000000000001
2023-01-10,13521.65,13506.95,13581.39,13457.56,11.0
2023-01-09,13506.95,13376.91,13535.94,13376.91,97.0
2023-01-06,13376.91,13331.23,13428.47,13297.74,34.0
2023-01-05,13331.23,13009.41,13358.54,13009.41,247.00000000000003
2023-01-04,13009.41,12976.97,13059.7,12919.42,25.0
2023-01-03,12976.97,13004.11,13004.17,12808.25,-21.0
2022-12-30,13004.11,12928.41,13064.08,12928.41,59.0
2022-12-29,12928.41,13016.72,13016.72,12847.18,-68.0
2022-12-28,13016.72,13027.31,13050.51,12912.3,-8.0
2022-12-27,13027.31,12869.82,13074.44,12869.82,122.0
2022-12-26,12869.82,12916.5,12961.57,12852.49,-36.0
2022-12-23,12916.5,12928.63,12985.84,12806.25,-9.0
2022-12-22,12928.63,12840.42,13062.81,12840.42,69.0
2022-12-21,12840.42,12777.33,12887.59,12777.33,49.0
2022-12-20,12777.33,13063.17,13063.17,12694.3,-219.0
2022-12-19,13063.17,13228.81,13298.56,13012.07,-125.0
2022-12-16,13228.81,13170.4,13231.92,13101.32,44.0
2022-12-15,13170.4,13184.67,13256.98,13068.49,-11.0
2022-12-14,13184.67,13104.67,13231.37,13030.45,61.0
2022-12-13,13104.67,13086.19,13167.26,13059.46,14.000000000000002
2022-12-12,13086.19,13280.3,13280.3,13071.49,-146.0
2022-12-09,13280.3,13099.59,13300.03,13048.8,138.0
2022-12-08,13099.59,13078.98,13139.75,13021.17,16.0
2022-12-07,13078.98,13087.63,13259.28,13037.29,-7.000000000000001
2022-12-06,13087.63,12954.42,13186.7,12873.28,103.0
2022-12-05,12954.42,12699.95,12964.96,12699.95,200.0
2022-12-02,12699.95,12778.19,12791.8,12678.78,-61.0
2022-12-01,12778.19,12602.06,13014.33,12602.06,140.0
2022-11-30,12602.06,12557.58,12642.9,12491.78,35.0
2022-11-29,12557.58,12093.45,12578.03,12093.45,384.0
2022-11-28,12093.45,12240.59,12240.59,11833.19,-120.0
2022-11-25,12240.59,12135.78,12292.47,12087.24,86.0
2022-11-24,12135.78,12212.22,12325.03,12118.41,-63.0
2022-11-23,12212.22,12195.31,12293.9,12135.78,14.000000000000002
2022-11-22,12195.31,12131.48,12326.58,12092.75,53.0
2022-11-21,12131.48,12269.57,12269.57,12000.52,-112.99999999999999
2022-11-18,12269.57,12296.42,12394.56,12247.34,-22.0
2022-11-17,12296.42,12418.61,12418.61,12188.32,-98.0
2022-11-16,12418.61,12490.61,12545.15,12396.17,-57.99999999999999
2022-11-15,12490.61,12294.14,12536.91,12202.98,160.0
2022-11-14,12294.14,12263.11,12533.37,12263.11,25.0
2022-11-11,12263.11,11866.62,12380.04,11866.62,334.0
2022-11-10,11866.62,11912.85,11913.43,11735.95,-39.0
2022-11-09,11912.85,12045.04,12087.2,11886.11,-110.00000000000001
2022-11-08,12045.04,12146.94,12210.35,11957.78,-84.0
2022-11-07,12146.94,12085.44,12206.35,11988.23,51.0
2022-11-04,12085.44,11657.16,12160.16,11641.48,367.0
2022-11-03,11657.16,11808.33,11808.33,11595.65,-128.0
2022-11-02,11808.33,11687.67,11917.14,11584.35,103.0
2022-11-01,11687.67,11225.29,11691.79,11225.29,412.0
2022-10-31,11225.29,11369.43,11393.87,11205.55,-127.0
2022-10-28,11369.43,11620.96,11620.96,11348.74,-216.0
2022-10-27,11620.96,11798.14,11903.22,11620.96,-150.0
2022-10-26,11798.14,11822.81,12001.59,11756.62,-21.0
2022-10-25,11822.81,11853.17,11983.4,11740.21,-26.0
2022-10-24,11853.17,12338.14,12338.14,11813.28,-393.0
2022-10-21,12338.14,12398.75,12431.24,12267.9,-49.0
2022-10-20,12398.75,12496.43,12556.83,12331.87,-78.0
2022-10-19,12496.43,12736.79,12755.36,12496.43,-189.0
2022-10-18,12736.79,12762.83,12886.33,12711.75,-20.0
2022-10-17,12762.83,12820.09,12820.48,12638.78,-45.0
2022-10-14,12820.09,12521.52,12900.68,12521.52,238.0
2022-10-13,12521.52,12705.78,12705.78,12505.34,-145.0
2022-10-12,12705.78,12631.27,12706.9,12354.45,59.0
2022-10-11,12631.27,12587.66,12672.7,12564.76,35.0
2022-10-10,12587.66,12908.11,12928.31,12571.27,-248.0
2022-09-30,12908.11,12956.29,13046.03,12880.27,-37.0
2022-09-29,12956.29,12964.48,13109.2,12898.57,-6.0
2022-09-28,12964.48,13082.45,13086.47,12945.99,-90.0
2022-09-27,13082.45,12904.9,13097.07,12844.21,138.0
2022-09-26,12904.9,12896.28,13062.44,12801.52,7.000000000000001
2022-09-23,12896.28,12880.04,12991.0,12826.19,13.0
2022-09-22,12880.04,12989.24,12989.24,12816.93,-84.0
2022-09-21,12989.24,13124.8,13124.8,12954.47,-103.0
2022-09-20,13124.8,13125.67,13202.91,13090.01,-1.0
2022-09-19,13125.67,13069.4,13219.31,13034.92,43.0
2022-09-16,13069.4,13354.66,13354.66,13069.4,-214.0
2022-09-15,13354.66,13377.43,13484.07,13284.04,-17.0
2022-09-14,13377.43,13534.16,13534.16,13327.25,-115.99999999999999
2022-09-13,13534.16,13416.87,13583.48,13413.24,87.0
2022-09-09,13416.87,13195.08,13445.7,13195.08,168.0
2022-09-08,13195.08,13231.82,13293.45,13189.01,-28.000000000000004
2022-09-07,13231.82,13275.49,13275.49,13170.55,-33.0
2022-09-06,13275.49,13225.33,13302.6,13174.61,38.0
2022-09-05,13225.33,13297.61,13297.61,13104.82,-54.0
2022-09-02,13297.61,13385.13,13430.99,13231.75,-65.0
2022-09-01,13385.13,13572.86,13572.86,13383.66,-138.0
2022-08-31,13572.86,13427.71,13649.4,13328.58,108.0
2022-08-30,13427.71,13471.13,13492.01,13304.3,-32.0
2022-08-29,13471.13,13602.31,13602.31,13416.71,-96.0
2022-08-26,13602.31,13594.83,13671.56,13575.87,6.0
2022-08-25,13594.83,13422.25,13606.56,13382.22,129.0
2022-08-24,13422.25,13592.12,13651.22,13414.92,-125.0
2022-08-23,13592.12,13692.8,13717.92,13529.51,-74.0
2022-08-22,13692.8,13610.28,13739.02,13544.92,61.0
2022-08-19,13610.28,13643.88,13703.24,13595.28,-25.0
2022-08-18,13643.88,13795.44,13795.44,13601.19,-110.00000000000001
2022-08-17,13795.44,13644.42,13822.44,13567.83,111.00000000000001
2022-08-16,13644.42,13659.01,13754.89,13623.74,-11.0
2022-08-15,13659.01,13709.38,13799.06,13635.56,-37.0
2022-08-12,13709.38,13662.83,13730.53,13588.65,34.0
2022-08-11,13662.83,13391.55,13669.65,13391.55,202.99999999999997
2022-08-10,13391.55,13567.52,13573.43,13325.79,-130.0
2022-08-09,13567.52,13561.58,13611.34,13507.61,4.0
2022-08-08,13561.58,13632.03,13632.37,13522.67,-52.0
2022-08-05,13632.03,13510.03,13649.82,13456.92,90.0
2022-08-04,13510.03,13360.06,13515.82,13360.06,112.00000000000001
2022-08-03,13360.06,13509.34,13640.6,13333.53,-111.00000000000001
2022-08-02,13509.34,13730.92,13730.92,13406.17,-161.0
2022-08-01,13730.92,13786.21,13797.96,13730.92,9.0
2022-07-29,13719.25,13907.06,13991.77,13679.86,-135.0
