날짜,cn_a50,cn_szse,cn_sha
2021-11-21,15620.39,14752.49,3560.37
2021-11-22,15651.37,14960.66,3582.08
2021-11-23,15649.6,14905.13,3589.09
2021-11-24,15719.85,14887.6,3592.7
2021-11-25,15638.67,14827.95,3584.18
2021-11-26,15488.25,14777.17,3564.09
2021-11-27,15488.25,14777.17,3564.09
2021-11-28,15488.25,14777.17,3564.09
2021-11-29,15511.16,14810.2,3562.7
2021-11-30,15359.61,14795.73,3563.89
2021-12-01,15402.24,14794.25,3576.89
2021-12-02,15457.37,14765.56,3573.84
2021-12-03,15607.09,14892.05,3607.43
2021-12-04,15607.09,14892.05,3607.43
2021-12-05,15607.09,14892.05,3607.43
2021-12-06,15664.59,14752.96,3589.31
2021-12-07,15787.21,14697.17,3595.09
2021-12-08,16033.3,14964.46,3637.57
2021-12-09,16312.07,15147.87,3673.04
2021-12-10,16283.83,15111.56,3666.35
2021-12-11,16283.83,15111.56,3666.35
2021-12-12,16283.83,15111.56,3666.35
2021-12-13,16365.3,15212.49,3681.08
2021-12-14,16252.99,15136.78,3661.53
2021-12-15,16119.97,15026.21,3647.63
2021-12-16,16158.47,15112.81,3675.02
2021-12-17,15880.96,14867.55,3632.36
2021-12-18,15880.96,14867.55,3632.36
2021-12-19,15880.96,14867.55,3632.36
2021-12-20,15743.5,14569.18,3593.6
2021-12-21,15791.28,14688.98,3625.13
2021-12-22,15764.23,14791.33,3622.62
2021-12-23,15916.82,14863.93,3643.34
2021-12-24,15890.21,14710.33,3618.05
2021-12-25,15890.21,14710.33,3618.05
2021-12-26,15890.21,14710.33,3618.05
2021-12-27,15811.08,14715.65,3615.97
2021-12-28,15929.57,14837.87,3630.11
2021-12-29,15572.28,14653.82,3597.0
2021-12-30,15679.33,14796.23,3619.19
2021-12-31,15698.01,14857.35,3639.78
2022-01-01,15698.01,14857.35,3639.78
2022-01-02,15698.01,14857.35,3639.78
2022-01-03,15698.01,14857.35,3639.78
2022-01-04,15654.2,14791.31,3632.33
2022-01-05,15614.93,14525.76,3595.18
2022-01-06,15359.03,14429.51,3586.08
2022-01-07,15404.55,14343.65,3579.54
2022-01-08,15404.55,14343.65,3579.54
2022-01-09,15404.55,14343.65,3579.54
2022-01-10,15446.2,14406.97,3593.52
2022-01-11,15347.18,14223.35,3567.44
2022-01-12,15511.14,14421.2,3597.43
2022-01-13,15252.44,14138.34,3555.26
2022-01-14,15064.2,14150.57,3521.26
2022-01-15,15064.2,14150.57,3521.26
2022-01-16,15064.2,14150.57,3521.26
2022-01-17,15147.46,14363.57,3541.67
2022-01-18,15297.27,14391.39,3569.91
2022-01-19,15230.69,14207.19,3558.18
2022-01-20,15499.52,14198.3,3555.06
2022-01-21,15461.31,14029.55,3522.57
2022-01-22,15461.31,14029.55,3522.57
2022-01-23,15461.31,14029.55,3522.57
2022-01-24,15408.24,14081.8,3524.1
2022-01-25,15104.22,13683.89,3433.06
2022-01-26,15226.31,13780.3,3455.67
2022-01-27,15024.56,13398.84,3394.25
2022-01-28,14769.78,13328.06,3361.44
2022-01-29,14769.78,13328.06,3361.44
2022-01-30,14769.78,13328.06,3361.44
2022-01-31,14769.78,13328.06,3361.44
2022-02-01,14769.78,13328.06,3361.44
2022-02-02,14769.78,13328.06,3361.44
2022-02-03,14769.78,13328.06,3361.44
2022-02-04,14769.78,13328.06,3361.44
2022-02-05,14769.78,13328.06,3361.44
2022-02-06,14769.78,13328.06,3361.44
2022-02-07,15041.65,13456.65,3429.58
2022-02-08,14967.63,13325.41,3452.63
2022-02-09,15142.59,13531.31,3479.95
2022-02-10,15131.53,13432.07,3485.91
2022-02-11,15106.71,13224.38,3462.95
2022-02-12,15106.71,13224.38,3462.95
2022-02-13,15106.71,13224.38,3462.95
2022-02-14,14952.22,13123.21,3428.88
2022-02-15,15007.7,13345.63,3446.09
2022-02-16,15079.73,13376.36,3465.83
2022-02-17,15097.29,13422.9,3468.04
2022-02-18,15192.66,13459.68,3490.76
2022-02-19,15192.66,13459.68,3490.76
2022-02-20,15192.66,13459.68,3490.76
2022-02-21,15074.38,13471.16,3490.61
2022-02-22,14835.39,13297.11,3457.15
2022-02-23,14912.12,13549.99,3489.15
2022-02-24,14591.85,13252.24,3429.96
2022-02-25,14711.55,13412.92,3451.41
2022-02-26,14711.55,13412.92,3451.41
2022-02-27,14711.55,13412.92,3451.41
2022-02-28,14733.32,13455.73,3462.31
2022-03-01,14928.45,13488.64,3488.83
2022-03-02,14764.13,13346.96,3484.19
2022-03-03,14654.44,13201.82,3481.11
2022-03-04,14417.24,13020.46,3447.65
2022-03-05,14417.24,13020.46,3447.65
2022-03-06,14417.24,13020.46,3447.65
2022-03-07,13904.27,12573.43,3372.86
2022-03-08,13722.87,12244.5,3293.53
2022-03-09,13644.96,12107.17,3256.39
2022-03-10,13829.96,12370.95,3296.09
2022-03-11,13846.46,12447.37,3309.75
2022-03-12,13846.46,12447.37,3309.75
2022-03-13,13846.46,12447.37,3309.75
2022-03-14,13363.62,12063.63,3223.53
2022-03-15,12712.98,11537.24,3063.97
2022-03-16,13322.3,12000.96,3170.71
2022-03-17,13624.35,12289.97,3215.04
2022-03-18,13792.44,12328.65,3251.07
2022-03-19,13792.44,12328.65,3251.07
2022-03-20,13792.44,12328.65,3251.07
2022-03-21,13725.45,12379.64,3253.69
2022-03-22,13746.68,12318.78,3259.86
2022-03-23,13843.5,12408.65,3271.03
2022-03-24,13788.97,12305.5,3250.26
2022-03-25,13529.79,12072.73,3212.24
2022-03-26,13529.79,12072.73,3212.24
2022-03-27,13529.79,12072.73,3212.24
2022-03-28,13420.67,11949.94,3214.5
2022-03-29,13389.73,11895.08,3203.94
2022-03-30,13803.33,12263.8,3266.6
2022-03-31,13750.58,12118.25,3252.2
2022-04-01,14009.59,12227.93,3282.72
2022-04-02,14009.59,12227.93,3282.72
2022-04-03,14009.59,12227.93,3282.72
2022-04-04,14009.59,12227.93,3282.72
2022-04-05,14009.59,12227.93,3282.72
2022-04-06,13968.18,12172.91,3283.43
2022-04-07,13851.08,11972.02,3236.7
2022-04-08,13931.72,11959.27,3251.85
2022-04-09,13931.72,11959.27,3251.85
2022-04-10,13931.72,11959.27,3251.85
2022-04-11,13569.1,11520.21,3167.13
2022-04-12,13872.31,11756.38,3213.33
2022-04-13,13822.16,11568.17,3186.82
2022-04-14,13999.03,11714.62,3225.64
2022-04-15,13982.81,11648.57,3211.24
2022-04-16,13982.81,11648.57,3211.24
2022-04-17,13982.81,11648.57,3211.24
2022-04-18,13811.12,11691.47,3195.52
2022-04-19,13724.22,11633.32,3194.03
2022-04-20,13552.71,11392.23,3151.05
2022-04-21,13397.62,11084.28,3079.81
2022-04-22,13508.74,11051.7,3086.92
2022-04-23,13508.74,11051.7,3086.92
2022-04-24,13508.74,11051.7,3086.92
2022-04-25,12904.25,10379.28,2928.51
2022-04-26,12956.29,10206.64,2886.43
2022-04-27,13222.45,10652.9,2958.28
2022-04-28,13365.55,10628.92,2975.48
2022-04-29,13516.3,11021.44,3047.06
2022-04-30,13516.3,11021.44,3047.06
2022-05-01,13516.3,11021.44,3047.06
2022-05-02,13516.3,11021.44,3047.06
2022-05-03,13516.3,11021.44,3047.06
2022-05-04,13516.3,11021.44,3047.06
2022-05-05,13463.92,11046.38,3067.76
2022-05-06,13103.98,10809.88,3001.56
2022-05-07,13103.98,10809.88,3001.56
2022-05-08,13103.98,10809.88,3001.56
2022-05-09,12942.53,10765.63,3004.14
2022-05-10,13045.56,10912.74,3035.84
2022-05-11,13230.77,11109.48,3058.7
2022-05-12,13153.7,11094.87,3054.99
2022-05-13,13296.03,11159.79,3084.28
2022-05-14,13296.03,11159.79,3084.28
2022-05-15,13296.03,11159.79,3084.28
2022-05-16,13159.33,11093.37,3073.75
2022-05-17,13330.4,11230.16,3093.7
2022-05-18,13246.39,11208.08,3085.98
2022-05-19,13202.07,11250.06,3096.96
2022-05-20,13528.05,11454.53,3146.57
2022-05-21,13528.05,11454.53,3146.57
2022-05-22,13528.05,11454.53,3146.57
2022-05-23,13396.57,11447.95,3146.86
2022-05-24,13150.69,11065.92,3070.93
2022-05-25,13196.89,11143.18,3107.46
2022-05-26,13168.64,11206.82,3123.11
2022-05-27,13261.36,11193.59,3130.24
2022-05-28,13261.36,11193.59,3130.24
2022-05-29,13261.36,11193.59,3130.24
2022-05-30,13383.47,11310.28,3149.06
2022-05-31,13593.74,11527.62,3186.43
2022-06-01,13560.12,11551.27,3182.16
2022-06-02,13514.18,11628.31,3195.46
2022-06-03,13514.18,11628.31,3195.46
2022-06-04,13514.18,11628.31,3195.46
2022-06-05,13514.18,11628.31,3195.46
2022-06-06,13733.16,11938.12,3236.37
2022-06-07,13836.71,11935.57,3241.76
2022-06-08,14012.39,12033.26,3263.79
2022-06-09,13877.97,11810.58,3238.95
2022-06-10,14100.3,12035.15,3284.83
2022-06-11,14100.3,12035.15,3284.83
2022-06-12,14100.3,12035.15,3284.83
2022-06-13,13798.5,11999.31,3255.55
2022-06-14,13945.82,12023.79,3288.91
2022-06-15,14158.64,12137.76,3305.41
2022-06-16,14040.12,12150.96,3285.38
2022-06-17,14285.22,12331.14,3316.79
2022-06-18,14285.22,12331.14,3316.79
2022-06-19,14285.22,12331.14,3316.79
2022-06-20,14324.21,12487.13,3315.43
2022-06-21,14336.33,12423.86,3306.72
2022-06-22,14176.55,12246.55,3267.2
2022-06-23,14410.1,12514.73,3320.15
2022-06-24,14632.72,12686.03,3349.75
2022-06-25,14632.72,12686.03,3349.75
2022-06-26,14632.72,12686.03,3349.75
2022-06-27,14806.09,12825.57,3379.19
2022-06-28,14918.39,12982.69,3409.21
2022-06-29,14731.95,12696.5,3361.52
2022-06-30,14973.86,12896.2,3398.62
2022-07-01,14893.89,12860.36,3387.64
2022-07-02,14893.89,12860.36,3387.64
2022-07-03,14893.89,12860.36,3387.64
2022-07-04,14951.51,13026.25,3405.43
2022-07-05,14958.67,12973.11,3404.03
2022-07-06,14699.95,12811.33,3355.35
2022-07-07,14738.77,12935.85,3364.4
2022-07-08,14733.38,12857.13,3356.08
2022-07-09,14733.38,12857.13,3356.08
2022-07-10,14733.38,12857.13,3356.08
2022-07-11,14470.37,12617.23,3313.58
2022-07-12,14330.56,12439.27,3281.47
2022-07-13,14361.97,12508.89,3284.29
2022-07-14,14309.81,12602.78,3281.74
2022-07-15,14094.98,12411.01,3228.06
2022-07-16,14094.98,12411.01,3228.06
2022-07-17,14094.98,12411.01,3228.06
2022-07-18,14233.28,12532.65,3278.1
2022-07-19,14143.57,12494.77,3279.43
2022-07-20,14165.75,12573.12,3304.72
2022-07-21,13974.13,12455.19,3272.0
2022-07-22,14041.26,12394.02,3269.97
2022-07-23,14041.26,12394.02,3269.97
2022-07-24,14041.26,12394.02,3269.97
2022-07-25,13992.17,12291.59,3250.39
2022-07-26,14070.89,12408.56,3277.44
2022-07-27,13926.1,12399.69,3275.76
2022-07-28,13907.06,12428.72,3282.58
2022-07-29,13719.25,12266.92,3253.24
2022-07-30,13719.25,12266.92,3253.24
2022-07-31,13719.25,12266.92,3253.24
2022-08-01,13730.92,12413.87,3259.96
2022-08-02,13509.34,12120.02,3186.27
2022-08-03,13360.06,11982.26,3163.67
2022-08-04,13510.03,12065.22,3189.04
2022-08-05,13632.03,12269.21,3227.03
2022-08-06,13632.03,12269.21,3227.03
2022-08-07,13632.03,12269.21,3227.03
2022-08-08,13561.58,12302.15,3236.93
2022-08-09,13567.52,12331.09,3247.43
2022-08-10,13391.55,12223.51,3230.02
2022-08-11,13662.83,12474.03,3281.67
2022-08-12,13709.38,12419.39,3276.89
2022-08-13,13709.38,12419.39,3276.89
2022-08-14,13709.38,12419.39,3276.89
2022-08-15,13659.01,12460.22,3276.09
2022-08-16,13644.42,12470.11,3277.88
2022-08-17,13795.44,12595.46,3292.53
2022-08-18,13643.88,12517.32,3277.54
2022-08-19,13610.28,12358.54,3258.08
2022-08-20,13610.28,12358.54,3258.08
2022-08-21,13610.28,12358.54,3258.08
2022-08-22,13692.8,12505.68,3277.79
2022-08-23,13592.12,12455.15,3276.22
2022-08-24,13422.25,12096.39,3215.2
2022-08-25,13594.83,12104.03,3246.25
2022-08-26,13602.31,12059.71,3236.22
2022-08-27,13602.31,12059.71,3236.22
2022-08-28,13602.31,12059.71,3236.22
2022-08-29,13471.13,12018.16,3240.73
2022-08-30,13427.71,11970.79,3227.22
2022-08-31,13572.86,11815.79,3202.14
2022-09-01,13385.13,11712.39,3184.98
2022-09-02,13297.61,11702.39,3186.48
2022-09-03,13297.61,11702.39,3186.48
2022-09-04,13297.61,11702.39,3186.48
2022-09-05,13225.33,11678.69,3199.91
2022-09-06,13275.49,11799.81,3243.45
2022-09-07,13231.82,11849.08,3246.29
2022-09-08,13195.08,11746.92,3235.59
2022-09-09,13416.87,11877.79,3262.05
2022-09-10,13416.87,11877.79,3262.05
2022-09-11,13416.87,11877.79,3262.05
2022-09-12,13416.87,11877.79,3262.05
2022-09-13,13534.16,11923.47,3263.8
2022-09-14,13377.43,11774.78,3237.54
2022-09-15,13354.66,11526.96,3199.92
2022-09-16,13069.4,11261.5,3126.4
2022-09-17,13069.4,11261.5,3126.4
2022-09-18,13069.4,11261.5,3126.4
2022-09-19,13125.67,11207.04,3115.6
2022-09-20,13124.8,11283.92,3122.41
2022-09-21,12989.24,11208.51,3117.18
2022-09-22,12880.04,11114.43,3108.91
2022-09-23,12896.28,11006.41,3088.37
2022-09-24,12896.28,11006.41,3088.37
2022-09-25,12896.28,11006.41,3088.37
2022-09-26,12904.9,10962.56,3051.23
2022-09-27,13082.45,11175.12,3093.86
2022-09-28,12964.48,10899.7,3045.07
2022-09-29,12956.29,10919.44,3041.2
2022-09-30,12908.11,10778.61,3024.39
2022-10-01,12908.11,10778.61,3024.39
2022-10-02,12908.11,10778.61,3024.39
2022-10-03,12908.11,10778.61,3024.39
2022-10-04,12908.11,10778.61,3024.39
2022-10-05,12908.11,10778.61,3024.39
2022-10-06,12908.11,10778.61,3024.39
2022-10-07,12908.11,10778.61,3024.39
2022-10-08,12908.11,10778.61,3024.39
2022-10-09,12908.11,10778.61,3024.39
2022-10-10,12587.66,10522.12,2974.15
2022-10-11,12631.27,10577.81,2979.79
2022-10-12,12705.78,10838.48,3025.51
2022-10-13,12521.52,10817.67,3016.36
2022-10-14,12820.09,11121.71,3071.99
2022-10-15,12820.09,11121.71,3071.99
2022-10-16,12820.09,11121.71,3071.99
2022-10-17,12762.83,11162.26,3084.94
2022-10-18,12736.79,11187.7,3080.96
2022-10-19,12496.43,11027.24,3044.38
2022-10-20,12398.75,10965.33,3035.05
2022-10-21,12338.14,10918.97,3038.93
2022-10-22,12338.14,10918.97,3038.93
2022-10-23,12338.14,10918.97,3038.93
2022-10-24,11853.17,10694.61,2977.56
2022-10-25,11822.81,10639.82,2976.28
2022-10-26,11798.14,10818.33,2999.5
2022-10-27,11620.96,10750.14,2982.9
2022-10-28,11369.43,10401.84,2915.93
2022-10-29,11369.43,10401.84,2915.93
2022-10-30,11369.43,10401.84,2915.93
2022-10-31,11225.29,10397.04,2893.48
2022-11-01,11687.67,10734.25,2969.2
2022-11-02,11808.33,10877.51,3003.37
2022-11-03,11657.16,10840.06,2997.81
2022-11-04,12085.44,11187.43,3070.8
2022-11-05,12085.44,11187.43,3070.8
2022-11-06,12085.44,11187.43,3070.8
2022-11-07,12146.94,11207.73,3077.82
2022-11-08,12045.04,11142.93,3064.49
2022-11-09,11912.85,11055.29,3048.17
2022-11-10,11866.62,10908.55,3036.13
2022-11-11,12263.11,11139.77,3087.29
2022-11-12,12263.11,11139.77,3087.29
2022-11-13,12263.11,11139.77,3087.29
2022-11-14,12294.14,11113.46,3083.4
2022-11-15,12490.61,11351.33,3134.08
2022-11-16,12418.61,11235.56,3119.98
2022-11-17,12296.42,11221.45,3115.43
2022-11-18,12269.57,11180.43,3097.24
2022-11-19,12269.57,11180.43,3097.24
2022-11-20,12269.57,11180.43,3097.24
2022-11-21,12131.48,11134.47,3085.04
2022-11-22,12195.31,11002.93,3088.94
2022-11-23,12212.22,10972.81,3096.91
2022-11-24,12135.78,10956.68,3089.31
2022-11-25,12240.59,10904.27,3101.69
2022-11-26,12240.59,10904.27,3101.69
2022-11-27,12240.59,10904.27,3101.69
2022-11-28,12093.45,10829.08,3078.55
2022-11-29,12557.58,11089.01,3149.75
2022-11-30,12602.06,11108.5,3151.34
2022-12-01,12778.19,11264.16,3165.47
2022-12-02,12699.95,11219.79,3156.14
2022-12-03,12699.95,11219.79,3156.14
2022-12-04,12699.95,11219.79,3156.14
2022-12-05,12954.42,11323.34,3211.81
2022-12-06,13087.63,11398.82,3212.53
2022-12-07,13078.98,11418.76,3199.62
2022-12-08,13099.59,11389.79,3197.35
2022-12-09,13280.3,11501.58,3206.95
2022-12-10,13280.3,11501.58,3206.95
2022-12-11,13280.3,11501.58,3206.95
2022-12-12,13086.19,11399.13,3179.04
2022-12-13,13104.67,11323.7,3176.33
2022-12-14,13184.67,11321.81,3176.53
2022-12-15,13170.4,11358.11,3168.65
2022-12-16,13228.81,11295.03,3167.86
2022-12-17,13228.81,11295.03,3167.86
2022-12-18,13228.81,11295.03,3167.86
2022-12-19,13063.17,11124.7,3107.11
2022-12-20,12777.33,10949.12,3073.77
2022-12-21,12840.42,10912.09,3068.41
2022-12-22,12928.63,10876.31,3054.43
2022-12-23,12916.5,10849.64,3045.87
2022-12-24,12916.5,10849.64,3045.87
2022-12-25,12916.5,10849.64,3045.87
2022-12-26,12869.82,10978.99,3065.56
2022-12-27,13027.31,11106.5,3095.57
2022-12-28,13016.72,11010.53,3087.4
2022-12-29,12928.41,10996.41,3073.7
2022-12-30,13004.11,11015.99,3089.26
2022-12-31,13004.11,11015.99,3089.26
2023-01-01,13004.11,11015.99,3089.26
2023-01-02,13004.11,11015.99,3089.26
2023-01-03,12976.97,11117.13,3116.51
2023-01-04,13009.41,11095.37,3123.52
2023-01-05,13331.23,11332.01,3155.22
2023-01-06,13376.91,11367.73,3157.64
2023-01-07,13376.91,11367.73,3157.64
2023-01-08,13376.91,11367.73,3157.64
2023-01-09,13506.95,11450.15,3176.08
2023-01-10,13521.65,11506.79,3169.51
2023-01-11,13531.78,11439.44,3161.84
2023-01-12,13544.32,11465.73,3163.45
2023-01-13,13794.93,11602.3,3195.31
2023-01-14,13794.93,11602.3,3195.31
2023-01-15,13794.93,11602.3,3195.31
2023-01-16,14001.55,11785.77,3227.59
2023-01-17,13935.75,11800.55,3224.24
2023-01-18,13885.92,11810.66,3224.41
2023-01-19,13906.53,11913.26,3240.28
2023-01-20,13958.4,11980.62,3264.81
2023-01-21,13958.4,11980.62,3264.81
2023-01-22,13958.4,11980.62,3264.81
2023-01-23,13958.4,11980.62,3264.81
2023-01-24,13958.4,11980.62,3264.81
2023-01-25,13958.4,11980.62,3264.81
2023-01-26,13958.4,11980.62,3264.81
2023-01-27,13958.4,11980.62,3264.81
2023-01-28,13958.4,11980.62,3264.81
2023-01-29,13958.4,11980.62,3264.81
2023-01-30,14065.15,12097.76,3269.32
2023-01-31,13885.97,12001.26,3255.67
2023-02-01,13977.33,12158.19,3284.92
2023-02-02,13929.28,12131.2,3285.67
2023-02-03,13747.93,12054.29,3263.41
2023-02-04,13747.93,12054.29,3263.41
2023-02-05,13747.93,12054.29,3263.41
2023-02-06,13542.66,11912.56,3238.7
2023-02-07,13561.4,11926.88,3248.09
2023-02-08,13505.84,11853.46,3232.11
2023-02-09,13673.64,12048.27,3270.38
2023-02-10,13589.25,11976.85,3260.67
2023-02-11,13589.25,11976.85,3260.67
2023-02-12,13589.25,11976.85,3260.67
2023-02-13,13737.28,12113.61,3284.16
2023-02-14,13724.38,12094.94,3293.28
2023-02-15,13619.03,12064.38,3280.49
2023-02-16,13591.18,11907.4,3249.03
2023-02-17,13401.76,11715.77,3224.02
2023-02-18,13401.76,11715.77,3224.02
2023-02-19,13401.76,11715.77,3224.02
2023-02-20,13710.91,11954.13,3290.34
2023-02-21,13713.57,11968.6,3306.52
2023-02-22,13561.58,11900.12,3291.15
2023-02-23,13548.67,11884.3,3287.48
2023-02-24,13355.63,11787.45,3267.16
2023-02-25,13355.63,11787.45,3267.16
2023-02-26,13355.63,11787.45,3267.16
2023-02-27,13339.02,11701.95,3258.03
2023-02-28,13390.51,11783.8,3279.61
2023-03-01,13573.24,11914.32,3312.35
2023-03-02,13529.41,11849.51,3310.65
2023-03-03,13571.2,11851.92,3328.39
2023-03-04,13571.2,11851.92,3328.39
2023-03-05,13571.2,11851.92,3328.39
2023-03-06,13462.3,11842.88,3322.03
2023-03-07,13305.08,11608.58,3285.1
2023-03-08,13199.16,11598.29,3283.25
2023-03-09,13118.81,11579.99,3276.09
2023-03-10,12965.4,11442.54,3230.08
2023-03-11,12965.4,11442.54,3230.08
2023-03-12,12965.4,11442.54,3230.08
2023-03-13,13079.91,11505.02,3268.7
2023-03-14,12995.57,11416.57,3245.31
2023-03-15,12998.04,11413.43,3263.31
2023-03-16,12920.16,11237.7,3226.89
2023-03-17,12894.12,11278.05,3250.55
2023-03-18,12894.12,11278.05,3250.55
2023-03-19,12894.12,11278.05,3250.55
2023-03-20,12841.31,11247.13,3234.91
2023-03-21,13015.7,11427.25,3255.65
2023-03-22,13076.4,11496.93,3265.75
2023-03-23,13165.18,11605.29,3286.65
2023-03-24,13104.84,11634.22,3265.65
2023-03-25,13104.84,11634.22,3265.65
2023-03-26,13104.84,11634.22,3265.65
2023-03-27,13041.46,11647.94,3251.4
2023-03-28,13065.9,11564.45,3245.38
2023-03-29,13088.73,11579.92,3240.06
2023-03-30,13250.37,11651.83,3261.25
2023-03-31,13236.52,11726.4,3272.86
2023-04-01,13236.52,11726.4,3272.86
2023-04-02,13236.52,11726.4,3272.86
2023-04-03,13214.92,11889.42,3296.4
2023-04-04,13240.48,11859.48,3312.56
2023-04-05,13240.48,11859.48,3312.56
2023-04-06,13164.13,11866.31,3312.63
2023-04-07,13217.63,11967.74,3327.65
2023-04-08,13217.63,11967.74,3327.65
2023-04-09,13217.63,11967.74,3327.65
2023-04-10,13214.91,11871.93,3315.36
2023-04-11,13137.38,11877.15,3313.57
2023-04-12,13060.63,11883.51,3327.18
2023-04-13,13085.45,11739.84,3318.36
2023-04-14,13118.73,11800.09,3338.15
2023-04-15,13118.73,11800.09,3338.15
2023-04-16,13118.73,11800.09,3338.15
2023-04-17,13368.28,11855.48,3385.61
2023-04-18,13438.5,11860.4,3393.33
2023-04-19,13338.75,11760.27,3370.13
2023-04-20,13225.94,11717.26,3367.03
2023-04-21,13056.33,11450.43,3301.26
2023-04-22,13056.33,11450.43,3301.26
2023-04-23,13056.33,11450.43,3301.26
2023-04-24,12904.17,11317.01,3275.41
2023-04-25,12959.22,11149.01,3264.87
2023-04-26,12954.73,11185.68,3264.1
2023-04-27,13095.79,11217.0,3285.88
2023-04-28,13195.98,11338.67,3323.27
2023-04-29,13195.98,11338.67,3323.27
2023-04-30,13195.98,11338.67,3323.27
2023-05-01,13195.98,11338.67,3323.27
2023-05-02,13195.98,11338.67,3323.27
2023-05-03,13195.98,11338.67,3323.27
2023-05-04,13231.16,11273.87,3350.46
2023-05-05,13243.2,11180.87,3334.5
2023-05-06,13243.2,11180.87,3334.5
2023-05-07,13243.2,11180.87,3334.5
2023-05-08,13385.98,11225.77,3395.0
2023-05-09,13312.0,11125.02,3357.67
2023-05-10,13180.67,11140.19,3319.15
2023-05-11,13164.36,11142.53,3309.55
2023-05-12,13012.79,11005.64,3272.36
2023-05-13,13012.79,11005.64,3272.36
2023-05-14,13012.79,11005.64,3272.36
2023-05-15,13185.46,11178.62,3310.74
2023-05-16,13133.52,11099.26,3290.99
2023-05-17,13040.91,11091.08,3284.23
2023-05-18,13007.21,11078.28,3297.32
2023-05-19,12971.93,11091.36,3283.54
2023-05-20,12971.93,11091.36,3283.54
2023-05-21,12971.93,11091.36,3283.54
2023-05-22,13115.53,11127.04,3296.47
2023-05-23,12910.16,11012.58,3246.24
2023-05-24,12715.92,10920.33,3204.75
2023-05-25,12651.52,10896.58,3201.26
2023-05-26,12624.7,10909.65,3212.5
2023-05-27,12624.7,10909.65,3212.5
2023-05-28,12624.7,10909.65,3212.5
2023-05-29,12589.62,10822.09,3221.45
2023-05-30,12549.56,10869.55,3224.21
2023-05-31,12333.43,10793.85,3204.56
2023-06-01,12385.33,10835.9,3204.63
2023-06-02,12601.64,10998.08,3230.07
2023-06-03,12601.64,10998.08,3230.07
2023-06-04,12601.64,10998.08,3230.07
2023-06-05,12538.08,10946.08,3232.44
2023-06-06,12505.77,10773.45,3195.34
2023-06-07,12426.64,10708.82,3197.76
2023-06-08,12564.64,10722.87,3213.59
2023-06-09,12600.24,10793.93,3231.41
2023-06-10,12600.24,10793.93,3231.41
2023-06-11,12600.24,10793.93,3231.41
2023-06-12,12656.88,10873.74,3228.83
2023-06-13,12704.37,10955.96,3233.67
2023-06-14,12722.39,10984.56,3228.99
2023-06-15,12953.75,11182.94,3252.98
2023-06-16,13056.52,11306.53,3273.33
2023-06-17,13056.52,11306.53,3273.33
2023-06-18,13056.52,11306.53,3273.33
2023-06-19,12850.83,11274.05,3255.81
2023-06-20,12774.33,11305.35,3240.36
2023-06-21,12646.03,11058.63,3197.9
2023-06-22,12646.03,11058.63,3197.9
2023-06-23,12646.03,11058.63,3197.9
2023-06-24,12646.03,11058.63,3197.9
2023-06-25,12646.03,11058.63,3197.9
2023-06-26,12457.26,10872.3,3150.62
2023-06-27,12521.31,10978.08,3189.44
2023-06-28,12566.54,10926.32,3189.38
2023-06-29,12448.46,10915.5,3182.38
2023-06-30,12489.45,11026.59,3202.06
2023-07-01,12489.45,11026.59,3202.06
2023-07-02,12489.45,11026.59,3202.06
2023-07-03,12728.01,11091.56,3243.98
2023-07-04,12727.6,11130.3,3245.35
2023-07-05,12590.07,11029.3,3222.95
2023-07-06,12497.08,10968.37,3205.57
2023-07-07,12441.77,10888.55,3196.61
2023-07-08,12441.77,10888.55,3196.61
2023-07-09,12441.77,10888.55,3196.61
2023-07-10,12529.86,10942.83,3203.7
2023-07-11,12600.06,11028.68,3221.37
2023-07-12,12561.7,10919.26,3196.13
2023-07-13,12796.46,11095.44,3236.48
2023-07-14,12806.36,11080.32,3237.7
2023-07-15,12806.36,11080.32,3237.7
2023-07-16,12806.36,11080.32,3237.7
2023-07-17,12645.85,11010.36,3209.63
2023-07-18,12583.43,10972.96,3197.82
2023-07-19,12566.94,10932.65,3198.84
2023-07-20,12534.92,10816.27,3169.52
2023-07-21,12565.55,10810.18,3167.75
2023-07-22,12565.55,10810.18,3167.75
2023-07-23,12565.55,10810.18,3167.75
2023-07-24,12497.87,10747.79,3164.16
2023-07-25,12924.61,11021.29,3231.52
2023-07-26,12918.9,10968.98,3223.03
2023-07-27,12944.99,10923.77,3216.67
2023-07-28,13266.99,11100.4,3275.93
2023-07-29,13266.99,11100.4,3275.93
2023-07-30,13266.99,11100.4,3275.93
2023-07-31,13302.48,11183.91,3291.04
2023-08-01,13252.54,11143.23,3290.95
2023-08-02,13115.05,11104.16,3261.69
2023-08-03,13232.33,11163.42,3280.46
2023-08-04,13278.84,11238.06,3288.08
2023-08-05,13278.84,11238.06,3288.08
2023-08-06,13278.84,11238.06,3288.08
2023-08-07,13201.17,11145.03,3268.83
2023-08-08,13179.85,11098.45,3260.62
2023-08-09,13170.61,11039.45,3244.49
2023-08-10,13154.05,11050.22,3254.56
2023-08-11,12865.36,10808.87,3189.25
2023-08-12,12865.36,10808.87,3189.25
2023-08-13,12865.36,10808.87,3189.25
2023-08-14,12684.71,10755.14,3178.43
2023-08-15,12708.83,10679.73,3176.18
2023-08-16,12671.49,10579.56,3150.13
2023-08-17,12709.63,10644.52,3163.74
