,연도,월,그룹,계약구분,사용량(kWh),전기요금(원),평균판매단가(원/kWh)
323,2015,4,강원도,"전기, 가스, 증기 및 수도사업 ",30065646.0,3129208251.0,104.1
324,2015,4,강원도,"전문, 과학 및 기술 서비스업 ",2906464.0,364062731.0,125.3
325,2015,4,강원도,제조업 ,526136568.0,47052504595.0,89.4
326,2015,4,강원도,"출판영상,방송통신정보서비스업",24786544.0,2380722496.0,96.0
327,2015,4,강원도,하수폐기처리원료재생환경복원,21038518.0,2178625026.0,103.6
328,2015,4,강원도,"협회단체,수리기타개인서비스업",19292975.0,2260378674.0,117.2
329,2015,4,경상도,"가구내고용,미분류자가소비생산",228383.0,33310708.0,151.5
330,2015,4,경상도,건설업 ,56052566.0,6851095238.0,125.2
331,2015,4,경상도,"공공행정, 국방 및 사회보장 행정",88238071.0,10075560045.0,113.8
332,2015,4,경상도,광업 ,30717047.0,3642013010.0,126.22
333,2015,4,경상도,교육 서비스업,180550861.0,17568632755.0,98.16
334,2015,4,경상도,국제 및 외국기관,7828447.0,897357396.0,115.25
335,2015,4,경상도,금융 및 보험업 ,33845053.0,4104929911.0,121.67999999999999
336,2015,4,경상도,"농업, 임업 및 어업 ",293525724.0,14757598047.0,51.58
337,2015,4,경상도,도매 및 소매업,379986882.0,42342194305.0,111.44000000000001
338,2015,4,경상도,보건업 및 사회복지 서비스업,127716975.0,13253207646.0,104.88
339,2015,4,경상도,부동산업 및 임대업 ,370388192.0,44635255410.0,120.72
340,2015,4,경상도,"사업시설관리,사업지원서비스업",26016438.0,3350728105.0,129.44
341,2015,4,경상도,숙박 및 음식점업 ,339565425.0,36938829283.0,108.74000000000001
342,2015,4,경상도,"예술,스포츠및여가관련서비스업",77491038.0,9633699171.0,123.52000000000001
343,2015,4,경상도,운수업,161631637.0,16120409042.0,102.3
344,2015,4,경상도,"전기, 가스, 증기 및 수도사업 ",314965647.0,32236302011.0,106.97999999999999
345,2015,4,경상도,"전문, 과학 및 기술 서비스업 ",25720769.0,3062705776.0,119.85999999999999
346,2015,4,경상도,제조업 ,7390667718.0,692204853933.0,96.08
347,2015,4,경상도,"출판영상,방송통신정보서비스업",95304598.0,9383145085.0,98.04
348,2015,4,경상도,하수폐기처리원료재생환경복원,150649312.0,15054625659.0,98.82000000000001
349,2015,4,경상도,"협회단체,수리기타개인서비스업",155635005.0,17385697522.0,111.44000000000001
350,2015,4,서울,"가구내고용,미분류자가소비생산",121579.0,14289673.0,111.03333333333335
351,2015,4,서울,건설업 ,106102870.0,12240338174.0,115.76666666666667
352,2015,4,서울,"공공행정, 국방 및 사회보장 행정",159113939.0,17773807216.0,111.93333333333334
353,2015,4,서울,광업 ,29760579.0,3457824378.0,116.66666666666667
354,2015,4,서울,교육 서비스업,290419974.0,28984537345.0,103.13333333333333
355,2015,4,서울,국제 및 외국기관,36968763.0,4025976013.0,108.8
356,2015,4,서울,금융 및 보험업 ,71196358.0,7799907529.0,110.83333333333333
357,2015,4,서울,"농업, 임업 및 어업 ",179971038.0,8949805678.0,53.23333333333333
358,2015,4,서울,도매 및 소매업,765851484.0,85620074992.0,111.36666666666667
359,2015,4,서울,보건업 및 사회복지 서비스업,180378436.0,18871352233.0,104.89999999999999
360,2015,4,서울,부동산업 및 임대업 ,1474152014.0,174248012708.0,118.03333333333335
361,2015,4,서울,"사업시설관리,사업지원서비스업",54007166.0,6598615430.0,123.89999999999999
362,2015,4,서울,숙박 및 음식점업 ,407733974.0,44720175845.0,109.73333333333333
363,2015,4,서울,"예술,스포츠및여가관련서비스업",132356549.0,15567529701.0,118.53333333333335
364,2015,4,서울,운수업,386455158.0,38537934906.0,95.0
365,2015,4,서울,"전기, 가스, 증기 및 수도사업 ",346517507.0,35678149374.0,107.06666666666666
366,2015,4,서울,"전문, 과학 및 기술 서비스업 ",79859395.0,8948201842.0,114.5
367,2015,4,서울,제조업 ,5396596076.0,524076812041.0,100.13333333333333
368,2015,4,서울,"출판영상,방송통신정보서비스업",307735312.0,29217631303.0,96.26666666666667
369,2015,4,서울,하수폐기처리원료재생환경복원,205975927.0,19677931709.0,95.46666666666665
370,2015,4,서울,"협회단체,수리기타개인서비스업",189900690.0,23148098820.0,122.73333333333333
371,2015,4,전라도,"가구내고용,미분류자가소비생산",176705.0,20111866.0,120.03333333333335
372,2015,4,전라도,건설업 ,14671551.0,1924221401.0,131.26666666666665
373,2015,4,전라도,"공공행정, 국방 및 사회보장 행정",40580600.0,4838997674.0,121.86666666666667
374,2015,4,전라도,광업 ,12342716.0,1727364334.0,133.73333333333332
375,2015,4,전라도,교육 서비스업,91462672.0,8803010290.0,96.39999999999999
376,2015,4,전라도,금융 및 보험업 ,14672888.0,1752548449.0,119.5
377,2015,4,전라도,"농업, 임업 및 어업 ",347794114.0,16394267046.0,48.833333333333336
378,2015,4,전라도,도매 및 소매업,142717439.0,15640328347.0,109.5
379,2015,4,전라도,보건업 및 사회복지 서비스업,65419915.0,6588872534.0,101.2
380,2015,4,전라도,부동산업 및 임대업 ,136848794.0,16328413505.0,119.46666666666665
381,2015,4,전라도,"사업시설관리,사업지원서비스업",13745534.0,1729118256.0,125.7
382,2015,4,전라도,숙박 및 음식점업 ,145912435.0,15566156658.0,106.63333333333333
383,2015,4,전라도,"예술,스포츠및여가관련서비스업",36250016.0,4473943012.0,122.73333333333333
384,2015,4,전라도,운수업,62385328.0,5556070173.0,93.73333333333333
385,2015,4,전라도,"전기, 가스, 증기 및 수도사업 ",97728125.0,9931482122.0,106.3
386,2015,4,전라도,"전문, 과학 및 기술 서비스업 ",15681161.0,1872594198.0,119.8
387,2015,4,전라도,제조업 ,3163457730.0,286781031306.0,93.5
388,2015,4,전라도,"출판영상,방송통신정보서비스업",52401190.0,5098993843.0,97.43333333333334
389,2015,4,전라도,하수폐기처리원료재생환경복원,66177259.0,6449581939.0,97.76666666666667
390,2015,4,전라도,"협회단체,수리기타개인서비스업",65095457.0,7651606816.0,117.83333333333333
391,2015,4,충청도,"가구내고용,미분류자가소비생산",10851.0,1032378.0,95.0
392,2015,4,충청도,건설업 ,35235305.0,4191965695.0,123.32499999999999
393,2015,4,충청도,"공공행정, 국방 및 사회보장 행정",56052504.0,6470173920.0,116.6
394,2015,4,충청도,광업 ,37029912.0,4157209673.0,125.6
395,2015,4,충청도,교육 서비스업,113753930.0,10647482867.0,92.65
396,2015,4,충청도,국제 및 외국기관,17577.0,2556934.0,145.5
397,2015,4,충청도,금융 및 보험업 ,14248452.0,1667360828.0,118.025
398,2015,4,충청도,"농업, 임업 및 어업 ",185705982.0,9283413036.0,51.2
399,2015,4,충청도,도매 및 소매업,178000559.0,19829199144.0,111.1
400,2015,4,충청도,보건업 및 사회복지 서비스업,53396948.0,5409167014.0,100.775
401,2015,4,충청도,부동산업 및 임대업 ,160436104.0,19336219513.0,122.5
402,2015,4,충청도,"사업시설관리,사업지원서비스업",14506335.0,1794344145.0,121.85
403,2015,4,충청도,숙박 및 음식점업 ,145868733.0,15940525523.0,109.1
404,2015,4,충청도,"예술,스포츠및여가관련서비스업",34382120.0,4241163483.0,120.6
405,2015,4,충청도,운수업,67618347.0,7140577281.0,109.05
406,2015,4,충청도,"전기, 가스, 증기 및 수도사업 ",88961397.0,9919908084.0,104.6
407,2015,4,충청도,"전문, 과학 및 기술 서비스업 ",61211426.0,6417705047.0,113.625
408,2015,4,충청도,제조업 ,4389469255.0,399967150312.0,92.625
409,2015,4,충청도,"출판영상,방송통신정보서비스업",54109648.0,5209549805.0,95.75
410,2015,4,충청도,하수폐기처리원료재생환경복원,78708939.0,7554889742.0,98.85
411,2015,4,충청도,"협회단체,수리기타개인서비스업",55234915.0,6745560545.0,122.6
412,2015,5,강원도,"가구내고용,미분류자가소비생산",6748.0,1228220.0,182.0
413,2015,5,강원도,건설업 ,13734378.0,1729768635.0,125.9
414,2015,5,강원도,"공공행정, 국방 및 사회보장 행정",35339282.0,4088207958.0,115.7
415,2015,5,강원도,광업 ,28773133.0,3297588322.0,114.6
416,2015,5,강원도,교육 서비스업,22137637.0,2433896450.0,109.9
417,2015,5,강원도,금융 및 보험업 ,3935264.0,496287410.0,126.1
418,2015,5,강원도,"농업, 임업 및 어업 ",37415787.0,1913085281.0,51.1
419,2015,5,강원도,도매 및 소매업,48337166.0,5357285694.0,110.8
420,2015,5,강원도,보건업 및 사회복지 서비스업,15074318.0,1544729350.0,102.5
421,2015,5,강원도,부동산업 및 임대업 ,28362752.0,3547061169.0,125.1
422,2015,5,강원도,"사업시설관리,사업지원서비스업",2599983.0,352768476.0,135.7
423,2015,5,강원도,숙박 및 음식점업 ,73449081.0,8246720489.0,112.3
424,2015,5,강원도,"예술,스포츠및여가관련서비스업",22621985.0,2733173325.0,120.8
425,2015,5,강원도,운수업,15296136.0,1881213074.0,123.0
426,2015,5,강원도,"전기, 가스, 증기 및 수도사업 ",31676196.0,3218339021.0,101.6
427,2015,5,강원도,"전문, 과학 및 기술 서비스업 ",2424418.0,340036523.0,140.3
428,2015,5,강원도,제조업 ,546935954.0,47385446102.0,86.6
429,2015,5,강원도,"출판영상,방송통신정보서비스업",25203817.0,2403473310.0,95.4
430,2015,5,강원도,하수폐기처리원료재생환경복원,20563010.0,2161593781.0,105.1
431,2015,5,강원도,"협회단체,수리기타개인서비스업",15483848.0,1999104022.0,129.1
432,2015,5,경상도,"가구내고용,미분류자가소비생산",208798.0,32027828.0,159.15
433,2015,5,경상도,건설업 ,50985208.0,6491042226.0,133.7
434,2015,5,경상도,"공공행정, 국방 및 사회보장 행정",76482865.0,9137728661.0,118.54
435,2015,5,경상도,광업 ,29194269.0,3472249351.0,128.92000000000002
436,2015,5,경상도,교육 서비스업,139813380.0,15067685008.0,108.35999999999999
437,2015,5,경상도,국제 및 외국기관,7630007.0,880238443.0,114.225
438,2015,5,경상도,금융 및 보험업 ,30265443.0,3815678282.0,126.54
439,2015,5,경상도,"농업, 임업 및 어업 ",229562389.0,12069466444.0,53.6
440,2015,5,경상도,도매 및 소매업,375921241.0,41916912390.0,111.2
441,2015,5,경상도,보건업 및 사회복지 서비스업,106444193.0,11850517497.0,112.05999999999999
442,2015,5,경상도,부동산업 및 임대업 ,340930629.0,42436483702.0,125.12
443,2015,5,경상도,"사업시설관리,사업지원서비스업",22950949.0,3124823782.0,136.02
444,2015,5,경상도,숙박 및 음식점업 ,313589345.0,35132502119.0,111.97999999999999
445,2015,5,경상도,"예술,스포츠및여가관련서비스업",73446472.0,9275941429.0,125.78
446,2015,5,경상도,운수업,159695402.0,16055586206.0,102.9
447,2015,5,경상도,"전기, 가스, 증기 및 수도사업 ",315335428.0,32037100748.0,106.32000000000001
448,2015,5,경상도,"전문, 과학 및 기술 서비스업 ",24463541.0,2947328226.0,121.88
449,2015,5,경상도,제조업 ,7261548023.0,670052870546.0,95.46000000000001
450,2015,5,경상도,"출판영상,방송통신정보서비스업",96014917.0,9389092645.0,97.46000000000001
451,2015,5,경상도,하수폐기처리원료재생환경복원,146660087.0,14898472750.0,100.62
452,2015,5,경상도,"협회단체,수리기타개인서비스업",131846119.0,15754554600.0,119.52000000000001
453,2015,5,서울,"가구내고용,미분류자가소비생산",105795.0,13151945.0,116.59999999999998
454,2015,5,서울,건설업 ,92437122.0,11296590420.0,122.76666666666667
455,2015,5,서울,"공공행정, 국방 및 사회보장 행정",136123576.0,16207967071.0,119.76666666666667
456,2015,5,서울,광업 ,28330968.0,3338638288.0,122.13333333333333
457,2015,5,서울,교육 서비스업,224084551.0,25202027711.0,116.13333333333333
458,2015,5,서울,국제 및 외국기관,34636421.0,3823847143.0,110.25
459,2015,5,서울,금융 및 보험업 ,67914563.0,7470950325.0,112.60000000000001
460,2015,5,서울,"농업, 임업 및 어업 ",165010415.0,8045914386.0,53.300000000000004
461,2015,5,서울,도매 및 소매업,741238249.0,83394147418.0,112.03333333333335
462,2015,5,서울,보건업 및 사회복지 서비스업,167247239.0,17930830833.0,107.93333333333334
463,2015,5,서울,부동산업 및 임대업 ,1378254411.0,166283474401.0,120.89999999999999
464,2015,5,서울,"사업시설관리,사업지원서비스업",47972389.0,6170762603.0,131.56666666666666
465,2015,5,서울,숙박 및 음식점업 ,387147618.0,43254588033.0,112.06666666666666
466,2015,5,서울,"예술,스포츠및여가관련서비스업",128390895.0,15219618843.0,120.16666666666667
467,2015,5,서울,운수업,368681062.0,38098460247.0,102.0
468,2015,5,서울,"전기, 가스, 증기 및 수도사업 ",346942018.0,35745844692.0,107.63333333333333
469,2015,5,서울,"전문, 과학 및 기술 서비스업 ",75895852.0,8553982911.0,115.5
470,2015,5,서울,제조업 ,5170600601.0,500059142903.0,101.3
471,2015,5,서울,"출판영상,방송통신정보서비스업",314921125.0,29320215938.0,94.3
472,2015,5,서울,하수폐기처리원료재생환경복원,198336348.0,20624097990.0,106.39999999999999
473,2015,5,서울,"협회단체,수리기타개인서비스업",161694828.0,21106870333.0,132.20000000000002
474,2015,5,전라도,"가구내고용,미분류자가소비생산",151891.0,18216919.0,129.63333333333335
475,2015,5,전라도,건설업 ,12101218.0,1742231430.0,143.96666666666667
476,2015,5,전라도,"공공행정, 국방 및 사회보장 행정",34943392.0,4418156342.0,128.79999999999998
477,2015,5,전라도,광업 ,11803379.0,1667156289.0,137.06666666666666
478,2015,5,전라도,교육 서비스업,65306580.0,7213332261.0,110.46666666666665
479,2015,5,전라도,금융 및 보험업 ,12524465.0,1580405273.0,126.2
480,2015,5,전라도,"농업, 임업 및 어업 ",263256735.0,12715173629.0,51.63333333333333
481,2015,5,전라도,도매 및 소매업,138922431.0,15331785933.0,110.2
482,2015,5,전라도,보건업 및 사회복지 서비스업,52864223.0,5765554370.0,109.2
483,2015,5,전라도,부동산업 및 임대업 ,121815696.0,15254682756.0,125.66666666666667
484,2015,5,전라도,"사업시설관리,사업지원서비스업",11772719.0,1589956598.0,134.9
485,2015,5,전라도,숙박 및 음식점업 ,131623028.0,14605990775.0,110.8
486,2015,5,전라도,"예술,스포츠및여가관련서비스업",33068457.0,4237834404.0,127.39999999999999
487,2015,5,전라도,운수업,59142337.0,5419247922.0,95.06666666666666
488,2015,5,전라도,"전기, 가스, 증기 및 수도사업 ",96932302.0,10043196406.0,108.2
489,2015,5,전라도,"전문, 과학 및 기술 서비스업 ",14312966.0,1739912591.0,122.36666666666667
490,2015,5,전라도,제조업 ,3296302320.0,288853583967.0,91.83333333333333
491,2015,5,전라도,"출판영상,방송통신정보서비스업",51779034.0,5012480114.0,97.0
492,2015,5,전라도,하수폐기처리원료재생환경복원,65631056.0,6458822768.0,98.56666666666666
493,2015,5,전라도,"협회단체,수리기타개인서비스업",53463874.0,6818663933.0,127.8
494,2015,5,충청도,"가구내고용,미분류자가소비생산",17226.0,1303437.0,81.85
495,2015,5,충청도,건설업 ,27109739.0,3553762621.0,136.475
496,2015,5,충청도,"공공행정, 국방 및 사회보장 행정",49673639.0,5980453095.0,121.325
497,2015,5,충청도,광업 ,35669924.0,3991273723.0,125.925
498,2015,5,충청도,교육 서비스업,81727271.0,8714136818.0,105.725
499,2015,5,충청도,국제 및 외국기관,13275.0,2181799.0,164.4
500,2015,5,충청도,금융 및 보험업 ,12237258.0,1514722726.0,125.825
501,2015,5,충청도,"농업, 임업 및 어업 ",160240812.0,7864814765.0,51.4
502,2015,5,충청도,도매 및 소매업,171568817.0,19320894564.0,112.225
503,2015,5,충청도,보건업 및 사회복지 서비스업,42206073.0,4712286242.0,111.17500000000001
504,2015,5,충청도,부동산업 및 임대업 ,141675283.0,17996301312.0,129.8
505,2015,5,충청도,"사업시설관리,사업지원서비스업",12551162.0,1652650592.0,130.7
506,2015,5,충청도,숙박 및 음식점업 ,133575242.0,15117723387.0,113.075
507,2015,5,충청도,"예술,스포츠및여가관련서비스업",31933530.0,4050929339.0,123.425
508,2015,5,충청도,운수업,67424411.0,7241047812.0,111.95
509,2015,5,충청도,"전기, 가스, 증기 및 수도사업 ",106657955.0,11302628010.0,101.225
510,2015,5,충청도,"전문, 과학 및 기술 서비스업 ",62885310.0,6519217751.0,114.425
511,2015,5,충청도,제조업 ,4338247359.0,389772762225.0,92.175
512,2015,5,충청도,"출판영상,방송통신정보서비스업",54157160.0,5166770554.0,95.025
513,2015,5,충청도,하수폐기처리원료재생환경복원,78273500.0,7573168820.0,100.05
514,2015,5,충청도,"협회단체,수리기타개인서비스업",45091832.0,6029501307.0,134.325
