date, pm25, pm10, o3, no2, so2, co
2023/1/8, 129, 65, 43, 21, 5, 7
2023/1/9, 143, 26, 26, 12, 4, 4
2023/1/10, 45, 34, 27, 21, 4, 5
2023/1/11, 75, 26, 23, 17, 2, 4
2023/1/12, 76, 22, 2, 23, 2, 7
2023/1/13, 69, 16, , 10, 3, 5
2023/1/14, 51, 29, , 9, 2, 6
2023/1/15, 73, 44, , 12, 4, 8
2023/1/16, 89, 53, , 14, 3, 8
2023/1/17, 120, 65, , 20, 4, 9
2023/1/18, 137, 75, , 28, 4, 9
2023/1/19, 131, 87, , 15, 4, 7
2023/1/20, 134, 60, , 9, 3, 4
2023/1/21, 69, 18, , 10, 2, 5
2023/1/22, 58, 29, , 8, 3, 7
2023/1/23, 66, 43, , 4, 2, 7
2023/1/24, 82, 27, , 6, 3, 7
2023/1/25, 51, 46, , 12, 3, 8
2023/1/26, 115, 58, , 7, 3, 7
2023/1/27, 96, 54, , 15, 4, 8
2023/1/28, 97, 57, , 21, 3, 7
2023/1/29, 110, 60, , 29, 5, 9
2023/1/30, 126, 45, , 23, 4, 7
2023/1/31, 111, 61, , 31, 4, 8
2023/2/1, 120, 43, , 10, 2, 5
2023/2/2, 52, 48, , 12, 3, 6
2023/2/3, 55, 30, , 15, 3, 4
2023/2/4, 59, 46, , 16, 3, 5
2023/2/5, 101, 32, , 20, 2, 4
2023/2/6, 79, 31, , 13, 3, 4
2023/2/7, 74, 51, , 14, 3, 5
2023/2/8, 110, 34, , 16, 3, 5
2023/2/9, 72, 25, , 15, 2, 6
2023/2/10, 71, 19, 29, 14, 2, 5
2023/2/11, 59, 19, 25, 19, 2, 7
2023/2/12, 59, 37, 37, 10, 2, 7
2023/2/13, 86, 36, 28, 10, 2, 6
2023/2/14, 70, 40, 29, 14, 3, 6
2023/2/15, 83, 43, 30, 17, 3, 7
2023/2/16, 85, 42, 27, 24, 3, 6
2023/2/17, 88, 58, 33, 35, 5, 9
2023/2/18, 127, 78, 33, 20, 4, 10
2023/2/19, 160, 53, 41, 15, 4, 7
