date, pm25, pm10, o3, no2, so2, co
2023/8/30, 72, 43, 86, 18, 5, 6
2023/8/31, 86, 53, 84, 27, 6, 8
2023/9/1, 95, 57, 88, 14, 5, 6
2023/9/2, 122, 58, 115, 23, 7, 6
2023/9/3, 118, 57, 101, 21, 8, 6
2023/9/4, 119, 48, 82, 20, 5, 6
2023/9/5, 96, 34, 60, 14, 4, 4
2023/9/6, 64, 36, 70, 12, 4, 4
2023/9/7, 68, 31, 53, 11, 3, 4
2023/9/8, 58, 30, 42, 9, 3, 4
2023/9/9, 59, 40, 67, 13, 4, 5
2023/9/10, 82, 51, 54, 13, 5, 6
2023/9/11, 112, 21, 20, 8, 2, 4
2023/9/12, 63, 28, 50, 15, 4, 4
2023/9/13, 68, 36, 66, 17, 3, 7
2023/9/14, 71, 39, 90, 22, 3, 6
2023/9/15, 73, 46, 75, 20, 4, 7
2023/9/16, 83, 45, 75, 14, 5, 6
2023/9/17, 85, 67, 78, 19, 8, 8
2023/9/18, 136, 65, 71, 15, 6, 8
2023/9/19, 146, 24, 28, 9, 3, 5
2023/9/20, 53, 21, 22, 10, 2, 5
2023/9/21, 56, 21, 13, 15, 2, 7
2023/9/22, 52, 20, 8, 16, 3, 6
2023/9/23, 50, 20, 6, 16, 2, 7
2023/9/24, 51, 19, 8, 15, 2, 7
2023/9/25, 49, 33, 9, 16, 2, 6
2023/9/26, 73, 48, 8, 18, 3, 7
2023/9/27, 91, 43, 17, 19, 3, 6
2023/9/28, 87, 36, 13, 15, 2, 7
2023/9/29, 76, 50, 18, 16, 4, 7
2023/9/30, 96, 35, 13, 14, 2, 8
2023/4/1, 95, 57, 44, 22, 4, 5
2023/4/2, 100, 54, 32, 15, 4, 5
2023/4/3, 104, 34, 42, 13, 4, 3
2023/4/4, 67, 32, 19, 15, 3, 4
2023/4/5, 70, 41, 33, 13, 3, 4
2023/4/6, 81, 58, 15, 25, 5, 7
2023/4/7, 105, 68, 41, 26, 7, 7
2023/4/8, 125, 72, 47, 34, 6, 8
2023/4/9, 112, 82, 79, 34, 8, 8
2023/4/10, 131, 71, 84, 28, 5, 7
2023/4/11, 125, 57, 42, 29, 3, 7
2023/4/12, 104, 59, 24, 21, 2, 6
2023/4/13, 106, 65, 52, 21, 7, 7
2023/4/14, 128, 58, 61, 27, 5, 6
2023/4/15, 96, 67, 83, 29, 5, 6
2023/4/16, 93, 58, 76, 27, 4, 6
2023/4/17, 101, 53, 30, 16, 2, 6
2023/4/18, 92, 43, 66, 17, 4, 6
2023/4/19, 90, 39, 35, 20, 4, 6
2023/4/20, 82, 50, 26, 28, 5, 9
2023/4/21, 89, 29, 11, 11, 2, 5
2023/4/22, 64, 22, 12, 11, 2, 5
2023/4/23, 51, 26, 12, 14, 2, 6
2023/4/24, 69, 32, 53, 16, 2, 6
2023/4/25, 75, 52, 35, 27, 6, 7
2023/4/26, 96, 39, 48, 19, 4, 5
2023/4/27, 74, 50, 26, 23, 3, 5
2023/4/28, 88, 59, 51, 15, 4, 3
2023/4/29, 97, 63, 63, 25, 4, 5
2023/4/30, 91, 63, 52, 25, 5, 5
2023/5/1, 89, 65, 62, 16, 5, 4
2023/5/2, 94, 57, 73, 15, 3, 5
2023/5/3, 90, 50, 71, 12, 4, 5
2023/5/4, 97, 40, 52, 16, 3, 5
2023/5/5, 79, 40, 23, 13, 5, 5
2023/5/6, 84, 36, 23, 16, 3, 5
2023/5/7, 73, 32, 24, 14, 3, 5
2023/5/8, 67, 37, 22, 15, 2, 5
2023/5/9, 80, 43, 18, 20, 2, 5
2023/5/10, 85, 40, 49, 17, 3, 5
2023/5/11, 78, 48, 79, 18, 7, 5
2023/5/12, 92, 60, 53, 33, 7, 6
2023/5/13, 98, 71, 85, 44, 7, 10
2023/5/14, 133, 75, 36, 52, 7, 10
2023/5/15, 138, 42, 69, 18, 3, 6
2023/5/16, 90, 45, 89, 20, 5, 7
2023/5/17, 89, 58, 27, 28, 5, 6
2023/5/18, 109, 65, 12, 32, 3, 8
2023/5/19, 135, 58, 36, 18, 4, 7
2023/5/20, 124, 43, 24, 17, 4, 7
2023/5/21, 96, 28, 32, 12, 3, 3
2023/5/22, 62, 38, 44, 16, 3, 5
2023/5/23, 80, 44, 52, 14, 3, 5
2023/5/24, 86, 56, 32, 23, 4, 6
2023/5/25, 100, 67, 34, 22, 3, 7
2023/5/26, 150, 75, 33, 25, 5, 8
2023/5/27, 158, 60, 63, 14, 3, 6
2023/5/28, 128, 53, 93, 19, 2, 6
2023/5/29, 102, 54, 52, 15, 3, 6
2023/5/30, 111, 37, 52, 11, 4, 6
2023/5/31, 72, 24, 25, 14, 2, 5
2023/6/1, 58, 34, 17, 15, 2, 6
2023/6/2, 71, 20, 9, 14, 2, 5
2023/6/3, 53, 24, 14, 14, 2, 5
